BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
00MV;1;Scholen aan Zee 2;DEN HELDER;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;3;4;2;6;0;0;0;0;0;0;0;0
00MV;1;Scholen aan Zee 2;DEN HELDER;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;56;58;61;55;0;0;0;0;0;0;0;0
00MV;1;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;3;5;5;5;0;0;0;0
00MV;1;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;81;85;95;92;0;0;0;0
00MV;1;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;2;0;0;0;0;0
00MV;1;Scholen aan Zee 2;DEN HELDER;Noord-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;1;1;0;0;0;0
00MV;2;Scholen aan Zee;DEN HELDER;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;45;Lj LWOO vb op Bbg/Kbg Lw;6;20;13;37;0;0;0;0;0;0;0;0
00MV;2;Scholen aan Zee;DEN HELDER;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;23;Ljvb op VMBO-Alle Lw;0;0;8;2;0;0;0;0;0;0;0;0
00MV;2;Scholen aan Zee;DEN HELDER;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;33;Ljvb op VMBO-Bbg/Kbg Lw;9;39;4;28;0;0;0;0;0;0;0;0
00MV;2;Scholen aan Zee;DEN HELDER;Noord-Holland;VMBO BL lj 3-4;J;Economie;Consumptief Breed -ISP;2561;LWOO Basisbg Lw Ec CB-ISP;0;0;0;0;5;3;3;4;0;0;0;0
00MV;2;Scholen aan Zee;DEN HELDER;Noord-Holland;VMBO BL lj 3-4;J;Economie;Handel en Administratie -ISP;2562;LWOO Basisbg Lw Ec HA-ISP;0;0;0;0;1;2;0;2;0;0;0;0
00MV;2;Scholen aan Zee;DEN HELDER;Noord-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2541;LWOO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;8;1;20;0;0;0;0
00MV;2;Scholen aan Zee;DEN HELDER;Noord-Holland;VMBO BL lj 3-4;N;Economie;Consumptief Breed -ISP;2961;VMBO Basisbg Lw Ec CB-ISP;0;0;0;0;1;6;3;1;0;0;0;0
00MV;2;Scholen aan Zee;DEN HELDER;Noord-Holland;VMBO BL lj 3-4;N;Economie;Handel en Administratie -ISP;2962;VMBO Basisbg Lw Ec HA-ISP;0;0;0;0;1;0;1;2;0;0;0;0
00MV;2;Scholen aan Zee;DEN HELDER;Noord-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2941;VMBO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;10;1;12;0;0;0;0
00MV;2;Scholen aan Zee;DEN HELDER;Noord-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;3041;VMBO Basisbg Lw LWT ZrgWlz ZW-ISP;0;0;0;0;0;0;0;1;0;0;0;0
00MV;2;Scholen aan Zee;DEN HELDER;Noord-Holland;VMBO KL lj 3-4;J;Economie;Consumptief Breed -ISP;2461;LWOO Kaderbg Lw Ec CB-ISP;0;0;0;0;1;4;2;1;0;0;0;0
00MV;2;Scholen aan Zee;DEN HELDER;Noord-Holland;VMBO KL lj 3-4;J;Economie;Handel en Administratie -ISP;2462;LWOO Kaderbg Lw Ec HA-ISP;0;0;0;0;1;1;4;2;0;0;0;0
00MV;2;Scholen aan Zee;DEN HELDER;Noord-Holland;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2441;LWOO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;2;9;1;12;0;0;0;0
00MV;2;Scholen aan Zee;DEN HELDER;Noord-Holland;VMBO KL lj 3-4;N;Economie;Consumptief Breed -ISP;2861;VMBO Kaderbg Lw Ec CB-ISP;0;0;0;0;6;10;5;2;0;0;0;0
00MV;2;Scholen aan Zee;DEN HELDER;Noord-Holland;VMBO KL lj 3-4;N;Economie;Handel en Administratie -ISP;2862;VMBO Kaderbg Lw Ec HA-ISP;0;0;0;0;4;7;8;0;0;0;0;0
00MV;2;Scholen aan Zee;DEN HELDER;Noord-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2841;VMBO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;3;13;0;22;0;0;0;0
00MV;6;Scholen aan Zee 2;JULIANADORP;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;45;Lj LWOO vb op Bbg/Kbg Lw;9;7;19;25;0;0;0;0;0;0;0;0
00MV;6;Scholen aan Zee 2;JULIANADORP;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;1;2;0;0;0;0;0;0;0;0
00MV;6;Scholen aan Zee 2;JULIANADORP;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;33;Ljvb op VMBO-Bbg/Kbg Lw;19;19;19;15;0;0;0;0;0;0;0;0
00MV;6;Scholen aan Zee 2;JULIANADORP;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;19;12;10;19;0;0;0;0;0;0;0;0
00MV;6;Scholen aan Zee 2;JULIANADORP;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;300;HAVO;23;27;32;31;0;0;0;0;0;0;0;0
00MV;6;Scholen aan Zee 2;JULIANADORP;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;29;23;23;27;0;0;0;0;0;0;0;0
00NE;0;J v Br College vest Deltaweg;HELMOND;Noord-Brabant;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;10;9;2;0;0;0;0;0;0;0;0;0
00NE;0;J v Br College vest Deltaweg;HELMOND;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;75;87;45;40;0;0;0;0;0;0;0;0
00NE;0;J v Br College vest Deltaweg;HELMOND;Noord-Brabant;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;2;5;3;3;0;0;0;0
00NE;0;J v Br College vest Deltaweg;HELMOND;Noord-Brabant;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;68;45;51;53;0;0;0;0
00NE;2;J v Br College vest Deltaweg;HELMOND;Noord-Brabant;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;14;8;0;0;0;0;0;0;0;0;0;0
00NE;2;J v Br College vest Deltaweg;HELMOND;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;16;27;0;0;0;0;0;0;0;0;0;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;11;Ljvb op HAVO/VMBO-Th/Gm Lw;48;58;0;0;0;0;0;0;0;0;0;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;15;Ljvb op VWO/HAVO;38;51;0;0;0;0;0;0;0;0;0;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;17;Ljvb op VWO;30;58;0;0;0;0;0;0;0;0;0;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;64;68;0;0;0;0;0;0;0;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;300;HAVO;0;0;74;72;0;0;0;0;0;0;0;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;373;HAVO Prf Cul/Maat;0;0;0;0;0;0;2;7;3;12;0;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;372;HAVO Prf Ec/Maat;0;0;0;0;0;0;26;17;39;22;0;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;2;18;0;11;0;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;6;7;3;20;0;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;370;HAVO Prf Nat/Tech;0;0;0;0;0;0;21;1;9;1;0;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;20;20;15;12;0;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;0;0;1;0;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;6;0;0;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;0;0;46;52;0;0;0;0;0;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;300;HAVO;0;0;0;0;79;71;0;0;0;0;0;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;2;0;2;0;4
00OB;0;Maaswaal College;WIJCHEN;Gelderland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;3;0;3;0;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;0;1;7;1;3;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;4;9;6;7;4;9
00OB;0;Maaswaal College;WIJCHEN;Gelderland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;279;VWO-GYM Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;4;3;1;1;3;5
00OB;0;Maaswaal College;WIJCHEN;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;6;10;6;8;3;6
00OB;0;Maaswaal College;WIJCHEN;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;4;8;0;3;3;3
00OB;0;Maaswaal College;WIJCHEN;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;5;0;5;0;5;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;0;0;2;0;1;0
00OB;0;Maaswaal College;WIJCHEN;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;5;5;9;5;7;11
00OB;0;Maaswaal College;WIJCHEN;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;3;11;5;6;4;6
00OB;0;Maaswaal College;WIJCHEN;Gelderland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;0;0;0;1
00OB;0;Maaswaal College;WIJCHEN;Gelderland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;0;1
00OB;3;Maaswaal College;WIJCHEN;Gelderland;Brugjaar 1-2;J;N.v.t.;N.v.t.;41;Lj LWOO vb op Bbg Lw;15;16;11;4;0;0;0;0;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;Brugjaar 1-2;J;N.v.t.;N.v.t.;45;Lj LWOO vb op Bbg/Kbg Lw;9;10;3;4;0;0;0;0;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;Brugjaar 1-2;J;N.v.t.;N.v.t.;46;Lj LWOO vb op Alle Lw;19;13;17;47;0;0;0;0;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;13;Ljvb op VMBO-Th/Gm Lw;42;50;0;0;0;0;0;0;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;23;Ljvb op VMBO-Alle Lw;10;14;13;22;0;0;0;0;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;33;Ljvb op VMBO-Bbg/Kbg Lw;8;4;5;4;0;0;0;0;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;49;49;0;0;0;0;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO BL lj 3-4;J;Intersect. programma;Dienstverlening & Commercie;3371;LWOO Basisbg Lw D & C;0;0;0;0;10;0;9;3;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2541;LWOO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;2;13;0;12;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO BL lj 3-4;N;Intersect. programma;Dienstverlening & Commercie;3471;VMBO Basisbg Lw D & C;0;0;0;0;2;1;5;2;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2941;VMBO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;1;1;0;1;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO GL lj 3-4;J;Economie;Handel en Administratie -ISP;2362;LWOO Gemengde Lw Ec HA-ISP;0;0;0;0;0;0;0;1;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO GL lj 3-4;J;Techniek;Metalectro -ISP;2321;LWOO Gemengde Lw Tech ME-ISP;0;0;0;0;7;17;4;1;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO GL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2341;LWOO Gemengde Lw ZrgWlz ZW-ISP;0;0;0;0;0;0;0;1;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO GL lj 3-4;N;Economie;Handel en Administratie -ISP;2762;VMBO Gemengde Lw Ec HA-ISP;0;0;0;0;0;0;8;6;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO GL lj 3-4;N;Techniek;Metalectro -ISP;2721;VMBO Gemengde Lw Tech ME-ISP;0;0;0;0;82;74;12;2;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO GL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2741;VMBO Gemengde Lw ZrgWlz ZW-ISP;0;0;0;0;0;0;3;16;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO KL lj 3-4;J;Economie;Handel en Administratie -ISP;2462;LWOO Kaderbg Lw Ec HA-ISP;0;0;0;0;7;1;8;6;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO KL lj 3-4;J;Intersect. programma;Dienstverlening & Commercie;3372;LWOO Kaderbg Lw D & C;0;0;0;0;13;6;17;2;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2441;LWOO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;34;5;22;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO KL lj 3-4;N;Economie;Handel en Administratie -ISP;2862;VMBO Kaderbg Lw Ec HA-ISP;0;0;0;0;11;1;7;1;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO KL lj 3-4;N;Intersect. programma;Dienstverlening & Commercie;3472;VMBO Kaderbg Lw D & C;0;0;0;0;9;2;7;4;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2841;VMBO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;2;15;2;23;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;0;0;3;3;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;0;0;23;39;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO uitbest. aan VAVO;J;N.v.t.;N.v.t.;4055;LWOO VMBO-TL naar VAVO teruggekeerd gez.;0;0;0;0;0;0;0;1;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;2;0;0;0;0;0
00OB;3;Maaswaal College;WIJCHEN;Gelderland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;1;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;Brugjaar 1-2;J;N.v.t.;N.v.t.;41;Lj LWOO vb op Bbg Lw;11;6;9;3;0;0;0;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;Brugjaar 1-2;J;N.v.t.;N.v.t.;43;Lj LWOO vb op Kbg Lw;6;1;15;3;0;0;0;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;Brugjaar 1-2;J;N.v.t.;N.v.t.;46;Lj LWOO vb op Alle Lw;0;0;1;3;0;0;0;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;Brugjaar 1-2;N;N.v.t.;N.v.t.;13;Ljvb op VMBO-Th/Gm Lw;55;69;79;56;0;0;0;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;Brugjaar 1-2;N;N.v.t.;N.v.t.;15;Ljvb op VWO/HAVO;75;74;56;42;0;0;0;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;Brugjaar 1-2;N;N.v.t.;N.v.t.;17;Ljvb op VWO;12;14;13;13;0;0;0;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;Brugjaar 1-2;N;N.v.t.;N.v.t.;23;Ljvb op VMBO-Alle Lw;0;0;5;6;0;0;0;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;Brugjaar 1-2;N;N.v.t.;N.v.t.;31;Ljvb op VMBO-BBg Lw;8;2;1;0;0;0;0;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;Brugjaar 1-2;N;N.v.t.;N.v.t.;32;Ljvb op VMBO-Kbg Lw;40;27;20;16;0;0;0;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;373;HAVO Prf Cul/Maat;0;0;0;0;0;0;2;4;2;7;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;372;HAVO Prf Ec/Maat;0;0;0;0;0;0;17;11;26;10;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;1;0;1;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;1;9;5;8;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;370;HAVO Prf Nat/Tech;0;0;0;0;0;0;2;2;2;1;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;2;4;4;3;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;1;2;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;0;0;20;22;0;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;300;HAVO;0;0;0;0;31;52;0;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;VMBO BL lj 3-4;J;Intersect. programma;Dienstverlening & Commercie;3371;LWOO Basisbg Lw D & C;0;0;0;0;2;6;1;1;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;VMBO BL lj 3-4;J;Intersect. programma;Dienstverlening & Commercie;3374;LWOO Basisbg Lw LWT D & C;0;0;0;0;0;0;0;1;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;VMBO BL lj 3-4;J;Intersect. programma;Sport, Dienstverlening en Veiligheid;3331;LWOO Basisbg Lw SDV;0;0;0;0;5;2;1;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;VMBO BL lj 3-4;J;Intersect. programma;Techniek & Commercie;3351;LWOO Basisbg Lw T & C;0;0;0;0;5;0;1;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;VMBO BL lj 3-4;J;Intersect. programma;Techniek & Commercie;3354;LWOO Basisbg Lw LWT T & C;0;0;0;0;0;0;1;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;VMBO BL lj 3-4;J;Intersect. programma;Techniek & Dienstverlening;3361;LWOO Basisbg Lw T & D;0;0;0;0;3;0;4;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;VMBO BL lj 3-4;N;Intersect. programma;Dienstverlening & Commercie;3471;VMBO Basisbg Lw D & C;0;0;0;0;2;1;2;4;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;VMBO BL lj 3-4;N;Intersect. programma;Sport, Dienstverlening en Veiligheid;3431;VMBO Basisbg Lw SDV;0;0;0;0;2;0;0;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;VMBO BL lj 3-4;N;Intersect. programma;Techniek & Commercie;3451;VMBO Basisbg Lw T & C;0;0;0;0;2;0;1;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;VMBO BL lj 3-4;N;Intersect. programma;Techniek & Dienstverlening;3461;VMBO Basisbg Lw T & D;0;0;0;0;0;0;2;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;VMBO GL lj 3-4;N;Intersect. programma;Dienstverlening & Commercie;3473;VMBO Gemengde Lw D & C;0;0;0;0;0;0;0;1;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;VMBO KL lj 3-4;J;Intersect. programma;Dienstverlening & Commercie;3372;LWOO Kaderbg Lw D & C;0;0;0;0;4;7;0;1;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;VMBO KL lj 3-4;J;Intersect. programma;Sport, Dienstverlening en Veiligheid;3332;LWOO Kaderbg Lw SDV;0;0;0;0;13;4;7;3;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;VMBO KL lj 3-4;J;Intersect. programma;Techniek & Commercie;3352;LWOO Kaderbg Lw T & C;0;0;0;0;5;1;0;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;VMBO KL lj 3-4;J;Intersect. programma;Techniek & Dienstverlening;3362;LWOO Kaderbg Lw T & D;0;0;0;0;0;0;1;0;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;VMBO KL lj 3-4;N;Intersect. programma;Dienstverlening & Commercie;3472;VMBO Kaderbg Lw D & C;0;0;0;0;7;12;4;14;0;0;0;0
00PF;0;Carmelcollege Emmen;EMMEN;Drenthe;VMBO KL lj 3-4;N;Intersect. programma;Sport, Dienstverlening en Veiligheid;3432;VMBO Kaderbg Lw SDV;0;0;0;0;13;12;18;10;0;0;0;0
