BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO;LEERWEG VMBO;VMBO SECTOR;AFDELING;EXAMENKANDIDATEN;GESLAAGDEN;GEZAKTEN;GEMIDDELD CIJFER SCHOOLEXAMEN;GEMIDDELD CIJFER CENTRAAL EXAMEN;GEMIDDELD CIJFER CIJFERLIJST
16VK;3;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;VWO;;;Natuur en Techniek;10;9;1;6,5;6;6,4
16VK;3;OMO Scholengroep De Langstraat;HEUSDEN;Noord-Brabant;VWO;;;Natuur en Techniek / Natuur en Gezondheid;35;34;1;6,9;6,5;6,8
16VM;0;Herlecollege;HEERLEN;Limburg;VMBO;BL;Economie;Consumptief Breed -ISP;20;18;2;6;6,1;6,2
16VM;0;Herlecollege;HEERLEN;Limburg;VMBO;BL;Economie;Handel en Administratie -ISP;7;6;1;5,7;6,3;6,1
16VM;0;Herlecollege;HEERLEN;Limburg;VMBO;BL;Techniek;Bouwtechniek;24;21;3;6,1;6,3;6,3
16VM;0;Herlecollege;HEERLEN;Limburg;VMBO;BL;Techniek;Metalectro -ISP;12;11;1;6;6,1;6,1
16VM;0;Herlecollege;HEERLEN;Limburg;VMBO;BL;Techniek;Voertuigentechniek;3;3;0;5,9;6,9;6,4
16VM;0;Herlecollege;HEERLEN;Limburg;VMBO;BL;Zorg & Welzijn;Uiterlijke Verzorging;1;1;0;5,9;5,8;6,2
16VM;0;Herlecollege;HEERLEN;Limburg;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;46;46;0;6,6;6,5;6,7
16VM;0;Herlecollege;HEERLEN;Limburg;VMBO;GL;Economie;Handel en Administratie -ISP;8;8;0;6,7;6,2;6,6
16VM;0;Herlecollege;HEERLEN;Limburg;VMBO;GL;Zorg & Welzijn;Zorg en Welzijn -ISP;10;10;0;6,9;5,9;6,6
16VM;0;Herlecollege;HEERLEN;Limburg;VMBO;KL;Economie;Consumptief Breed -ISP;36;34;2;6,3;6,2;6,4
16VM;0;Herlecollege;HEERLEN;Limburg;VMBO;KL;Economie;Handel en Administratie -ISP;17;14;3;6;6,3;6,3
16VM;0;Herlecollege;HEERLEN;Limburg;VMBO;KL;Techniek;Bouwtechniek;13;12;1;6,3;6,1;6,4
16VM;0;Herlecollege;HEERLEN;Limburg;VMBO;KL;Techniek;Metalectro -ISP;8;7;1;6,8;6,8;6,9
16VM;0;Herlecollege;HEERLEN;Limburg;VMBO;KL;Techniek;Voertuigentechniek;18;15;3;6,6;6;6,5
16VM;0;Herlecollege;HEERLEN;Limburg;VMBO;KL;Zorg & Welzijn;Uiterlijke Verzorging;16;16;0;6,7;6,1;6,6
16VM;0;Herlecollege;HEERLEN;Limburg;VMBO;KL;Zorg & Welzijn;Verzorging;24;23;1;6,5;6;6,4
16VM;0;Herlecollege;HEERLEN;Limburg;VMBO;TL;;;27;24;3;6,8;6;6,6
16VP;0;Hondsrug College;EMMEN;Drenthe;HAVO;;;Cultuur en Maatschappij;7;6;1;6,3;5,6;6,1
16VP;0;Hondsrug College;EMMEN;Drenthe;HAVO;;;Economie en Maatschappij;58;46;12;6,2;5,9;6,2
16VP;0;Hondsrug College;EMMEN;Drenthe;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;5;3;2;6,4;5,4;6
16VP;0;Hondsrug College;EMMEN;Drenthe;HAVO;;;Natuur en Gezondheid;22;16;6;5,8;5,6;5,9
16VP;0;Hondsrug College;EMMEN;Drenthe;HAVO;;;Natuur en Techniek;11;10;1;6,1;6,2;6,3
16VP;0;Hondsrug College;EMMEN;Drenthe;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;15;12;3;6,3;6,4;6,4
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;BL;Economie;Administratie;1;1;0;5,9;5,8;6
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;BL;Economie;Handel en Administratie -ISP;5;5;0;6,1;6,6;6,4
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;BL;Intersect. programma;ICT -route;7;7;0;6,1;7,1;6,5
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;BL;Techniek;Bouwtechniek;5;5;0;6,2;6,7;6,4
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;BL;Techniek;Elektrotechniek;6;5;1;6,1;6,6;6,4
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;BL;Techniek;Metaaltechniek;19;19;0;6,2;6,6;6,3
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;BL;Zorg & Welzijn;Uiterlijke Verzorging;9;9;0;6,8;6,8;6,9
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;BL;Zorg & Welzijn;Verzorging;13;13;0;6,5;6,3;6,4
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;GL;Economie;Technologie Orientatie;3;3;0;5,9;6,1;6,2
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;GL;Techniek;Technologie Orientatie;1;0;1;5,5;5,2;5,7
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;GL;Zorg & Welzijn;Technologie Orientatie;2;2;0;6,2;6,1;6,2
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;KL;Economie;Handel en Administratie -ISP;24;21;3;6,2;5,9;6,1
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;KL;Intersect. programma;ICT -route;7;7;0;6,3;6,7;6,6
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;KL;Techniek;Bouwtechniek;8;7;1;6,8;6,5;6,5
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;KL;Techniek;Elektrotechniek;11;11;0;6,7;6,7;6,6
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;KL;Techniek;Metaaltechniek;9;8;1;6,3;6,3;6,3
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;KL;Zorg & Welzijn;Uiterlijke Verzorging;15;15;0;6,2;5,8;6
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;KL;Zorg & Welzijn;Verzorging;41;40;1;6,4;6,2;6,4
16VP;0;Hondsrug College;EMMEN;Drenthe;VMBO;TL;;;129;119;10;6,4;6,5;6,5
16VP;0;Hondsrug College;EMMEN;Drenthe;VWO;;;Economie en Maatschappij;21;10;11;6;5,3;5,9
16VP;0;Hondsrug College;EMMEN;Drenthe;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;11;9;2;6,8;6;6,6
16VP;0;Hondsrug College;EMMEN;Drenthe;VWO;;;Natuur en Gezondheid;10;5;5;6,2;5,6;6,1
16VP;0;Hondsrug College;EMMEN;Drenthe;VWO;;;Natuur en Techniek;3;3;0;6,4;6;6,5
16VP;0;Hondsrug College;EMMEN;Drenthe;VWO;;;Natuur en Techniek / Natuur en Gezondheid;41;34;7;6,6;6,2;6,7
16XD;0;College Den Hulster;VENLO;Limburg;HAVO;;;Cultuur en Maatschappij;17;16;1;6,4;6,1;6,5
16XD;0;College Den Hulster;VENLO;Limburg;HAVO;;;Economie en Maatschappij;56;52;4;6,5;6,1;6,4
16XD;0;College Den Hulster;VENLO;Limburg;HAVO;;;Natuur en Gezondheid;13;11;2;6,2;5,9;6,2
16XD;0;College Den Hulster;VENLO;Limburg;HAVO;;;Natuur en Techniek;17;15;2;6,4;6,3;6,4
16XD;0;College Den Hulster;VENLO;Limburg;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;11;10;1;6,6;6,8;6,7
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;BL;Economie;Handel en Administratie -ISP;6;6;0;6,9;6,7;6,9
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;BL;Techniek;Bouwbreed -ISP;5;4;1;6,1;5,7;5,9
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;BL;Techniek;Bouwtechniek;1;1;0;7;7;7,2
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;BL;Techniek;Elektrotechniek;4;3;1;6,7;5,6;6,6
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;BL;Techniek;Metaaltechniek;18;16;2;6,3;6,2;6,3
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;BL;Techniek;Voertuigentechniek;11;10;1;6,3;6,3;6,3
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;BL;Zorg & Welzijn;Verzorging;5;5;0;6,5;6,2;6,5
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;17;16;1;6,4;6,1;6,5
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;GL;Economie;Technologie Orientatie;13;13;0;6,8;6,1;6,7
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;GL;Techniek;Technologie Orientatie;4;4;0;6,7;6,1;6,6
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;GL;Zorg & Welzijn;Technologie Orientatie;4;3;1;6,5;5,5;6,2
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;KL;Economie;Handel en Administratie -ISP;15;15;0;6,6;6,3;6,6
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;KL;Techniek;Bouwbreed -ISP;7;7;0;6,2;6,6;6,5
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;KL;Techniek;Elektrotechniek;10;10;0;6,4;6,2;6,4
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;KL;Techniek;Metaaltechniek;10;9;1;6,2;6,5;6,6
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;KL;Techniek;Voertuigentechniek;7;6;1;6,3;6,6;6,5
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;11;11;0;6,4;5,9;6,3
16XD;0;College Den Hulster;VENLO;Limburg;VMBO;TL;;;45;44;1;6,7;6,4;6,8
16XD;0;College Den Hulster;VENLO;Limburg;VWO;;;Cultuur en Maatschappij;18;16;2;6,5;6,1;6,4
16XD;0;College Den Hulster;VENLO;Limburg;VWO;;;Economie en Maatschappij;31;26;5;6,4;5,9;6,4
16XD;0;College Den Hulster;VENLO;Limburg;VWO;;;Natuur en Gezondheid;17;13;4;6,2;5,9;6,3
16XD;0;College Den Hulster;VENLO;Limburg;VWO;;;Natuur en Techniek;28;25;3;6,3;6,4;6,6
16XD;0;College Den Hulster;VENLO;Limburg;VWO;;;Natuur en Techniek / Natuur en Gezondheid;29;28;1;6,8;6,7;6,9
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;HAVO;;;Cultuur en Maatschappij;11;8;3;6,4;6,2;6,4
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;HAVO;;;Economie en Maatschappij;45;31;14;6,1;6,1;6,3
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;2;2;0;6,8;6,9;7
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;HAVO;;;Natuur en Gezondheid;14;13;1;6,3;6,7;6,7
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;10;9;1;6,3;7;6,7
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VMBO;BL;Economie;Handel en Administratie -ISP;5;5;0;6,7;6,8;6,9
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VMBO;BL;Intersect. programma;Sport, Dienstverlening en Veiligheid;7;6;1;6,3;6,6;6,5
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VMBO;BL;Techniek;Bouwtechniek;4;4;0;6,7;6,5;6,8
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VMBO;BL;Techniek;Metalectro -ISP;8;8;0;6,3;6,1;6,4
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;13;13;0;6,4;6,4;6,5
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VMBO;KL;Economie;Handel en Administratie -ISP;7;7;0;6,9;6,6;6,8
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VMBO;KL;Intersect. programma;Sport, Dienstverlening en Veiligheid;20;19;1;6,2;6,5;6,4
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VMBO;KL;Techniek;Metalectro -ISP;13;13;0;6,5;6,7;6,7
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;20;19;1;6,5;6;6,3
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VMBO;TL;;;46;45;1;6,5;6,3;6,5
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VWO;;;Cultuur en Maatschappij;2;2;0;6,2;6,2;6,5
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VWO;;;Economie en Maatschappij;1;0;1;5,9;6;5,9
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;5;4;1;6,4;6,3;6,5
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VWO;;;Natuur en Gezondheid;3;3;0;6,2;6,3;6,6
16YC;0;Scheldemond College;VLISSINGEN;Zeeland;VWO;;;Natuur en Techniek / Natuur en Gezondheid;11;10;1;6,7;6,9;7
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;HAVO;;;Cultuur en Maatschappij;23;17;6;6,4;5,8;6,2
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;HAVO;;;Economie en Maatschappij;41;32;9;6,4;6,1;6,3
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;HAVO;;;Natuur en Gezondheid;8;8;0;6,6;6,5;6,6
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;HAVO;;;Natuur en Techniek;4;3;1;6,2;5,8;6,3
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;19;18;1;6,7;6,6;6,7
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;VMBO;TL;;;63;57;6;6,5;6,3;6,5
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;VWO;;;Cultuur en Maatschappij;15;15;0;7,2;6,6;6,9
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;VWO;;;Economie en Maatschappij;26;26;0;6,9;6,3;6,7
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;VWO;;;Natuur en Gezondheid;14;14;0;6,8;6,3;6,7
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;VWO;;;Natuur en Gezondheid / Economie en Maatschappij;1;1;0;7,2;6,2;6,8
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;VWO;;;Natuur en Techniek;8;8;0;7,1;7;7,1
16YV;0;Pantarijn SGM;WAGENINGEN;Gelderland;VWO;;;Natuur en Techniek / Natuur en Gezondheid;41;41;0;7,1;6,9;7,1
16YV;1;Pantarijn SGM;WAGENINGEN;Gelderland;VMBO;BL;Economie;Handel en Administratie -ISP;6;6;0;6,4;6,3;6,5
16YV;1;Pantarijn SGM;WAGENINGEN;Gelderland;VMBO;BL;Techniek;Techniek Breed -ISP;19;19;0;6,5;6,6;6,6
16YV;1;Pantarijn SGM;WAGENINGEN;Gelderland;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;27;27;0;6,5;6,5;6,6
16YV;1;Pantarijn SGM;WAGENINGEN;Gelderland;VMBO;KL;Economie;Handel en Administratie -ISP;17;17;0;6,6;6,5;6,6
16YV;1;Pantarijn SGM;WAGENINGEN;Gelderland;VMBO;KL;Techniek;Techniek Breed -ISP;10;10;0;6,4;6,1;6,4
16YV;1;Pantarijn SGM;WAGENINGEN;Gelderland;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;14;14;0;6,8;6,3;6,7
16YV;2;Pantarijn SGM;RHENEN;Utrecht;VMBO;BL;Economie;Handel en Verkoop;2;2;0;6,3;6,4;6,6
16YV;2;Pantarijn SGM;RHENEN;Utrecht;VMBO;BL;Intersect. programma;ICT -route;3;3;0;6,4;7,5;6,8
16YV;2;Pantarijn SGM;RHENEN;Utrecht;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;9;9;0;6,8;6,8;6,9
16YV;2;Pantarijn SGM;RHENEN;Utrecht;VMBO;KL;Economie;Handel en Verkoop;8;7;1;6,4;6,4;6,5
16YV;2;Pantarijn SGM;RHENEN;Utrecht;VMBO;KL;Intersect. programma;ICT -route;6;6;0;6,6;6,6;6,8
16YV;2;Pantarijn SGM;RHENEN;Utrecht;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;21;20;1;6,2;6,1;6,3
16YV;4;Pantarijn SGM;NEDER-BETUWE;Gelderland;VMBO;TL;;;44;42;2;6,4;6,5;6,5
16ZK;0;Hogeland College;EEMSMOND;Groningen;HAVO;;;Cultuur en Maatschappij;8;8;0;6,4;6,3;6,4
16ZK;0;Hogeland College;EEMSMOND;Groningen;HAVO;;;Economie en Maatschappij;22;19;3;6,3;6,1;6,3
16ZK;0;Hogeland College;EEMSMOND;Groningen;HAVO;;;Natuur en Gezondheid;14;10;4;6,2;6;6,2
16ZK;0;Hogeland College;EEMSMOND;Groningen;HAVO;;;Natuur en Techniek;5;4;1;6,2;5,9;6,2
16ZK;0;Hogeland College;EEMSMOND;Groningen;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;5;5;0;6,7;6,6;6,7
16ZK;0;Hogeland College;EEMSMOND;Groningen;VWO;;;Cultuur en Maatschappij;6;5;1;6,5;5,5;6,1
16ZK;0;Hogeland College;EEMSMOND;Groningen;VWO;;;Economie en Maatschappij;11;10;1;6,7;6,2;6,6
16ZK;0;Hogeland College;EEMSMOND;Groningen;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;2;2;0;6,5;5,7;6,3
16ZK;0;Hogeland College;EEMSMOND;Groningen;VWO;;;Natuur en Gezondheid;7;5;2;6,4;5,8;6,2
16ZK;0;Hogeland College;EEMSMOND;Groningen;VWO;;;Natuur en Techniek;2;1;1;6,3;5,9;6,3
16ZK;0;Hogeland College;EEMSMOND;Groningen;VWO;;;Natuur en Techniek / Natuur en Gezondheid;15;13;2;6,6;6,1;6,5
16ZK;1;Hogeland College;DE MARNE;Groningen;VMBO;BL;Techniek;Voertuigentechniek;6;6;0;6,3;6,5;6,3
16ZK;1;Hogeland College;DE MARNE;Groningen;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;12;12;0;6,6;6,6;6,5
16ZK;1;Hogeland College;DE MARNE;Groningen;VMBO;KL;Techniek;Metaaltechniek;1;1;0;6,1;7,1;6,5
16ZK;1;Hogeland College;DE MARNE;Groningen;VMBO;KL;Techniek;Voertuigentechniek;1;1;0;5,9;6,9;6,3
16ZK;1;Hogeland College;DE MARNE;Groningen;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;8;7;1;6,3;6,7;6,6
16ZK;1;Hogeland College;DE MARNE;Groningen;VMBO;TL;;;11;11;0;6,5;6,4;6,5
16ZK;2;Hogeland College;EEMSMOND;Groningen;VMBO;BL;Techniek;Bouwtechniek;7;7;0;6,4;6,4;6,5
16ZK;2;Hogeland College;EEMSMOND;Groningen;VMBO;BL;Techniek;Metaaltechniek;1;1;0;6,1;6,4;6,3
16ZK;2;Hogeland College;EEMSMOND;Groningen;VMBO;BL;Techniek;Voertuigentechniek;2;2;0;5,9;6,4;6,3
16ZK;2;Hogeland College;EEMSMOND;Groningen;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;12;12;0;6,9;6,5;6,8
16ZK;2;Hogeland College;EEMSMOND;Groningen;VMBO;KL;Techniek;Bouwtechniek;3;3;0;6,6;6,7;6,8
16ZK;2;Hogeland College;EEMSMOND;Groningen;VMBO;KL;Techniek;Metaaltechniek;4;4;0;6,5;6,8;6,8
16ZK;2;Hogeland College;EEMSMOND;Groningen;VMBO;KL;Techniek;Voertuigentechniek;3;3;0;6,3;6,9;6,7
16ZK;2;Hogeland College;EEMSMOND;Groningen;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;4;4;0;6,4;6,7;6,7
16ZK;2;Hogeland College;EEMSMOND;Groningen;VMBO;TL;;;54;51;3;6,3;6,2;6,5
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;HAVO;;;Cultuur en Maatschappij;8;5;3;6,2;6,1;6,3
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;HAVO;;;Economie en Maatschappij;64;56;8;6,2;6,1;6,3
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;HAVO;;;Natuur en Gezondheid;13;12;1;6,5;6,4;6,4
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;HAVO;;;Natuur en Techniek;8;5;3;6,2;6,3;6,3
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;BL;Economie;Consumptief;3;3;0;6,5;6,4;6,7
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;BL;Economie;Handel en Verkoop;3;3;0;6,4;6,7;6,5
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;BL;Techniek;Bouwtechniek;2;2;0;6,5;6,6;6,6
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;BL;Zorg & Welzijn;Verzorging;1;1;0;7,1;6,7;7
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;KL;Economie;Consumptief;3;3;0;6,6;6,2;6,4
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;KL;Economie;Handel en Verkoop;11;11;0;6,8;6,7;6,8
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;KL;Techniek;Bouwtechniek;6;6;0;6,8;6,7;6,9
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;KL;Techniek;Voertuigentechniek;13;13;0;6,5;7,2;6,9
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;KL;Zorg & Welzijn;Verzorging;3;3;0;6,9;6,2;6,6
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;TL;;;58;58;0;6,5;6,5;6,6
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VWO;;;Cultuur en Maatschappij;3;2;1;6,3;5,7;6,1
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VWO;;;Economie en Maatschappij;20;13;7;6,3;5,9;6,2
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VWO;;;Natuur en Gezondheid;19;11;8;6,3;5,8;6,3
17AA;0;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VWO;;;Natuur en Techniek;10;8;2;6,5;6,3;6,5
17AA;2;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;BL;Economie;Consumptief;7;5;2;6,1;6,2;6,3
17AA;2;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;BL;Economie;Handel en Verkoop;6;5;1;5,9;6;6,1
17AA;2;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;BL;Techniek;Bouwtechniek;6;5;1;5,9;6,4;6,2
17AA;2;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;BL;Zorg & Welzijn;Verzorging;6;6;0;6,4;6,1;6,5
17AA;2;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;KL;Economie;Consumptief;1;0;1;5,7;5;5,7
17AA;2;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;KL;Economie;Handel en Verkoop;9;9;0;6,2;6,2;6,4
17AA;2;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;KL;Techniek;Bouwtechniek;5;4;1;6,2;6,2;6,3
17AA;2;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;KL;Techniek;Voertuigentechniek;1;1;0;6,8;6,7;6,7
17AA;2;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;KL;Zorg & Welzijn;Verzorging;12;10;2;6,3;5,6;6,1
17AA;2;De Driemark Gem SGM;WINTERSWIJK;Gelderland;VMBO;TL;;;5;5;0;6,6;6,2;6,6
17AN;0;Minkema College;WOERDEN;Utrecht;HAVO;;;Cultuur en Maatschappij;25;22;3;6,3;6;6,2
17AN;0;Minkema College;WOERDEN;Utrecht;HAVO;;;Economie en Maatschappij;79;69;10;6,3;6,4;6,4
17AN;0;Minkema College;WOERDEN;Utrecht;HAVO;;;Economie en Maatschappij / Cultuur en Maatschappij;18;17;1;6,5;6,1;6,4
17AN;0;Minkema College;WOERDEN;Utrecht;HAVO;;;Natuur en Gezondheid;16;14;2;6,1;6,3;6,3
17AN;0;Minkema College;WOERDEN;Utrecht;HAVO;;;Natuur en Techniek;10;9;1;6,2;6,6;6,6
17AN;0;Minkema College;WOERDEN;Utrecht;HAVO;;;Natuur en Techniek / Natuur en Gezondheid;24;22;2;6,4;6,7;6,6
17AN;0;Minkema College;WOERDEN;Utrecht;VWO;;;Cultuur en Maatschappij;9;9;0;6,5;6,4;6,5
17AN;0;Minkema College;WOERDEN;Utrecht;VWO;;;Economie en Maatschappij;17;16;1;6,5;6,3;6,5
17AN;0;Minkema College;WOERDEN;Utrecht;VWO;;;Economie en Maatschappij / Cultuur en Maatschappij;20;19;1;6,7;6,4;6,7
17AN;0;Minkema College;WOERDEN;Utrecht;VWO;;;Natuur en Gezondheid;5;5;0;5,9;6,1;6,3
17AN;0;Minkema College;WOERDEN;Utrecht;VWO;;;Natuur en Techniek / Natuur en Gezondheid;26;25;1;6,7;6,9;6,9
17AN;1;Minkema College;WOERDEN;Utrecht;VMBO;BL;Economie;Handel en Administratie -ISP;8;8;0;6,6;6,6;6,7
17AN;1;Minkema College;WOERDEN;Utrecht;VMBO;BL;Techniek;Bouwtechniek;13;12;1;6,4;6,1;6,4
17AN;1;Minkema College;WOERDEN;Utrecht;VMBO;BL;Techniek;Elektrotechniek;3;3;0;6,5;6,5;6,5
17AN;1;Minkema College;WOERDEN;Utrecht;VMBO;BL;Techniek;Metaaltechniek;10;7;3;6,2;5,9;6,1
17AN;1;Minkema College;WOERDEN;Utrecht;VMBO;BL;Techniek;Voertuigentechniek;16;16;0;6,6;6,5;6,5
17AN;1;Minkema College;WOERDEN;Utrecht;VMBO;BL;Zorg & Welzijn;Zorg en Welzijn -ISP;20;18;2;6,4;6,2;6,4
17AN;1;Minkema College;WOERDEN;Utrecht;VMBO;KL;Economie;Handel en Administratie -ISP;32;32;0;6,8;6,2;6,5
17AN;1;Minkema College;WOERDEN;Utrecht;VMBO;KL;Techniek;Bouwtechniek;10;9;1;6,6;6,4;6,5
17AN;1;Minkema College;WOERDEN;Utrecht;VMBO;KL;Techniek;Elektrotechniek;11;11;0;7,3;7,1;7,2
17AN;1;Minkema College;WOERDEN;Utrecht;VMBO;KL;Techniek;Metaaltechniek;7;6;1;6,7;6,5;6,5
17AN;1;Minkema College;WOERDEN;Utrecht;VMBO;KL;Techniek;Voertuigentechniek;10;9;1;6,8;6,4;6,6
17AN;1;Minkema College;WOERDEN;Utrecht;VMBO;KL;Zorg & Welzijn;Zorg en Welzijn -ISP;25;23;2;6,5;5,7;6,3
17AN;1;Minkema College;WOERDEN;Utrecht;VMBO;TL;;;92;89;3;6,9;6,2;6,6
17AY;0;Cambium College;ZALTBOMMEL;Gelderland;HAVO;;;Cultuur en Maatschappij;22;18;4;6,4;6;6,3
