BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
00TU;01;Geref SGM Randstad;RIJSWIJK ZH;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0017;Ljvb op VWO;3;4;3;2;0;0;0;0;0;0;0;0
00TU;01;Geref SGM Randstad;RIJSWIJK ZH;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0023;Ljvb op VMBO-Alle Lw;1;1;0;0;0;0;0;0;0;0;0;0
00TU;01;Geref SGM Randstad;RIJSWIJK ZH;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0033;Ljvb op VMBO-Bbg/Kbg Lw;0;0;1;2;0;0;0;0;0;0;0;0
00TU;01;Geref SGM Randstad;RIJSWIJK ZH;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;5;9;0;0;0;0;0;0;0;0
00TU;01;Geref SGM Randstad;RIJSWIJK ZH;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;0;0;0;0;6;4;0;0;0;0;0;0
00TU;01;Geref SGM Randstad;RIJSWIJK ZH;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0017;Ljvb op VWO;0;0;0;0;3;4;0;0;0;0;0;0
00TU;01;Geref SGM Randstad;RIJSWIJK ZH;Zuid-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;5;6;7;13;0;0;0;0
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;29;37;34;35;0;0;0;0;0;0;0;0
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;35;49;25;19;0;0;0;0;0;0;0;0
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0017;Ljvb op VWO;22;8;0;0;0;0;0;0;0;0;0;0
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;12;14;0;0;0;0;0;0;0;0
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;29;33;35;28;0;0;0;0;0;0;0;0
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;20;42;0;10;0;0
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;16;20;26;30;0;0
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;1;0;0
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;8;14;12;11;0;0
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;7;2;9;0;0;0
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;0;2;0;0;0
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;3;1;0;0
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;29;36;0;0;0;0;0;0
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;34;32;0;0;0;0;0;0
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;44;36;51;40;0;0;0;0
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;6;0;2;1;6
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;21;11;22;11;14;10
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;0;0;1
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;6;12;9;23;9;15
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;10;4;6;6;6;3
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;0;2;0;0
00UM;00;Erfgooiers College;HUIZEN;Noord-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;4;2
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;87;69;0;0;0;0;0;0;0;0;0;0
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;32;30;0;0;0;0;0;0;0;0
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;19;28;0;0;0;0;0;0;0;0
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;0;0;30;25;0;0;0;0;0;0;0;0
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;3;15;2;13;0;0
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;36;34;45;29;0;0
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;5;8;2;9;0;0
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;22;0;13;0;0;0
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;12;4;2;3;0;0
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;2;0;1;1;0;0
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;2;0;0
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;38;43;0;0;0;0;0;0
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;10;13;0;0;0;0;0;0
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;44;31;0;0;0;0;0;0
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;4;0;5;0;6
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;2;0;0;0;0
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;19;11;10;13;15;8
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;1;1;1;1;1;1
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;2;13;2;21;1;8
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0279;VWO-GYM Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;1;7;1;1;1;5
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;3;5;2;3;0;5
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;0;0;1;0;0;1
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;2;1;3;3;2;2
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;4;0;0;0;2;2
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;9;4;8;15;9;7
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;9;9;3;5;8;10
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;2;5
00UZ;00;Fioretticollege;LISSE;Zuid-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4026;VWO-GYM NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;1;1
00UZ;01;Fioretti College;LISSE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;48;53;0;0;0;0;0;0;0;0;0;0
00UZ;01;Fioretti College;LISSE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;0;0;10;22;0;0;0;0;0;0;0;0
00UZ;01;Fioretti College;LISSE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;26;30;0;0;0;0;0;0;0;0
00UZ;01;Fioretti College;LISSE;Zuid-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;37;33;29;26;0;0;0;0
00UZ;02;Fioretti College;LISSE;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0045;Lj LWOO vb op Bbg/Kbg Lw;4;44;2;32;0;0;0;0;0;0;0;0
00UZ;02;Fioretti College;LISSE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0033;Ljvb op VMBO-Bbg/Kbg Lw;6;45;8;42;0;0;0;0;0;0;0;0
00UZ;02;Fioretti College;LISSE;Zuid-Holland;VMBO BL lj 3-4;J;Economie;Handel en Administratie -ISP;2562;LWOO Basisbg Lw Ec HA-ISP;0;0;0;0;2;2;2;9;0;0;0;0
00UZ;02;Fioretti College;LISSE;Zuid-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Uiterlijke Verzorging;2532;LWOO Basisbg Lw ZrgWlz Uit Vz;0;0;0;0;0;8;0;1;0;0;0;0
00UZ;02;Fioretti College;LISSE;Zuid-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2541;LWOO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;1;13;0;21;0;0;0;0
00UZ;02;Fioretti College;LISSE;Zuid-Holland;VMBO BL lj 3-4;N;Economie;Handel en Administratie -ISP;2962;VMBO Basisbg Lw Ec HA-ISP;0;0;0;0;3;5;4;2;0;0;0;0
00UZ;02;Fioretti College;LISSE;Zuid-Holland;VMBO BL lj 3-4;N;Economie;Handel en Verkoop;3052;VMBO Basisbg Lw LWT Ec H & V;0;0;0;0;0;0;0;1;0;0;0;0
00UZ;02;Fioretti College;LISSE;Zuid-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Uiterlijke Verzorging;2932;VMBO Basisbg Lw ZrgWlz Uit Vz;0;0;0;0;1;2;0;1;0;0;0;0
00UZ;02;Fioretti College;LISSE;Zuid-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2941;VMBO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;7;1;5;0;0;0;0
00UZ;02;Fioretti College;LISSE;Zuid-Holland;VMBO KL lj 3-4;J;Economie;Handel en Administratie -ISP;2462;LWOO Kaderbg Lw Ec HA-ISP;0;0;0;0;0;2;0;1;0;0;0;0
00UZ;02;Fioretti College;LISSE;Zuid-Holland;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2441;LWOO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;2;0;2;0;0;0;0
00UZ;02;Fioretti College;LISSE;Zuid-Holland;VMBO KL lj 3-4;N;Economie;Handel en Administratie -ISP;2862;VMBO Kaderbg Lw Ec HA-ISP;0;0;0;0;1;15;8;12;0;0;0;0
00UZ;02;Fioretti College;LISSE;Zuid-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Uiterlijke Verzorging;2832;VMBO Kaderbg Lw ZrgWlz Uit Vz;0;0;0;0;0;5;0;8;0;0;0;0
00UZ;02;Fioretti College;LISSE;Zuid-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Verzorging;2831;VMBO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;0;0;2;1;0;0;0;0
00UZ;02;Fioretti College;LISSE;Zuid-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2841;VMBO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;11;0;14;0;0;0;0
00UZ;03;Fioretti College;HILLEGOM;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;1;0;0;0;0;0;0;0;0
00UZ;03;Fioretti College;HILLEGOM;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;32;48;0;0;0;0;0;0;0;0;0;0
00UZ;03;Fioretti College;HILLEGOM;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;0;0;15;15;0;0;0;0;0;0;0;0
00UZ;03;Fioretti College;HILLEGOM;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;21;29;0;0;0;0;0;0;0;0
00UZ;03;Fioretti College;HILLEGOM;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;13;12;0;0;0;0;0;0
00UZ;03;Fioretti College;HILLEGOM;Zuid-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;29;20;15;13;0;0;0;0
00UZ;03;Fioretti College;HILLEGOM;Zuid-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;1;0;0;0;0;0
00UZ;04;Fioretti College;HILLEGOM;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0045;Lj LWOO vb op Bbg/Kbg Lw;31;4;25;1;0;0;0;0;0;0;0;0
00UZ;04;Fioretti College;HILLEGOM;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0033;Ljvb op VMBO-Bbg/Kbg Lw;26;6;38;3;0;0;0;0;0;0;0;0
00UZ;04;Fioretti College;HILLEGOM;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Bouwtechniek;2511;LWOO Basisbg Lw Tech Bouw;0;0;0;0;7;0;4;0;0;0;0;0
00UZ;04;Fioretti College;HILLEGOM;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Techniek Breed -ISP;3311;LWOO Basisbg Lw TB-ISP;0;0;0;0;9;0;1;0;0;0;0;0
00UZ;04;Fioretti College;HILLEGOM;Zuid-Holland;VMBO BL lj 3-4;J;Techniek;Voertuigentechniek;2514;LWOO Basisbg Lw Tech Vrtgn;0;0;0;0;11;0;4;0;0;0;0;0
00UZ;04;Fioretti College;HILLEGOM;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Bouwtechniek;2911;VMBO Basisbg Lw Tech Bouw;0;0;0;0;4;0;2;0;0;0;0;0
00UZ;04;Fioretti College;HILLEGOM;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Techniek Breed -ISP;3411;VMBO Basisbg Lw TB-ISP;0;0;0;0;3;0;7;0;0;0;0;0
00UZ;04;Fioretti College;HILLEGOM;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Voertuigentechniek;2914;VMBO Basisbg Lw Tech Vrtgn;0;0;0;0;9;1;3;0;0;0;0;0
00UZ;04;Fioretti College;HILLEGOM;Zuid-Holland;VMBO KL lj 3-4;J;Techniek;Bouwtechniek;2411;LWOO Kaderbg Lw Tech Bouw;0;0;0;0;0;1;2;0;0;0;0;0
00UZ;04;Fioretti College;HILLEGOM;Zuid-Holland;VMBO KL lj 3-4;J;Techniek;Techniek Breed -ISP;3312;LWOO Kaderbg Lw TB-ISP;0;0;0;0;1;0;2;0;0;0;0;0
00UZ;04;Fioretti College;HILLEGOM;Zuid-Holland;VMBO KL lj 3-4;J;Techniek;Voertuigentechniek;2414;LWOO Kaderbg Lw Tech Vrtgn;0;0;0;0;1;0;1;0;0;0;0;0
00UZ;04;Fioretti College;HILLEGOM;Zuid-Holland;VMBO KL lj 3-4;N;Techniek;Bouwtechniek;2811;VMBO Kaderbg Lw Tech Bouw;0;0;0;0;8;0;5;0;0;0;0;0
00UZ;04;Fioretti College;HILLEGOM;Zuid-Holland;VMBO KL lj 3-4;N;Techniek;Techniek Breed -ISP;3412;VMBO Kaderbg Lw TB-ISP;0;0;0;0;8;0;13;1;0;0;0;0
00UZ;04;Fioretti College;HILLEGOM;Zuid-Holland;VMBO KL lj 3-4;N;Techniek;Voertuigentechniek;2814;VMBO Kaderbg Lw Tech Vrtgn;0;0;0;0;8;1;10;0;0;0;0;0
00VR;00;St.- Jozefmavo;VLAARDINGEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;106;135;96;137;0;0;0;0;0;0;0;0
00VR;00;St.- Jozefmavo;VLAARDINGEN;Zuid-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;100;118;94;104;0;0;0;0
00VR;00;St.- Jozefmavo;VLAARDINGEN;Zuid-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;0;1;0;0;0;0
00VR;00;St.- Jozefmavo;VLAARDINGEN;Zuid-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;1;0;0;0;0;0
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;Brugjaar 1-2;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;91;78;131;134;0;0;0;0;0;0;0;0
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;Brugjaar 1-2;N;N.v.t.;N.v.t.;0017;Ljvb op VWO;53;40;88;68;0;0;0;0;0;0;0;0
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;4;13;4;13;0;0
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;39;54;48;47;0;0
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;4;19;7;23;0;0
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;24;2;27;2;0;0
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;1;2;0;0
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;0;5;2;0;0
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;6;5;0;0
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;0;0;0;0;58;51;0;0;0;0;0;0
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0017;Ljvb op VWO;0;0;0;0;88;126;0;0;0;0;0;0
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;1;0;0;0;0;0
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;2;1;0;0;0;0
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;5;20;3;21;0;7
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;1;0;1;1;5
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;30;36;22;31;24;19
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;0;3;2;4;3;2
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;0;1;2
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;16;26;1;1;11;21
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;1;4;19;46;4;5
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;16;9;0;0;23;3
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;8;2;19;16;4;0
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;0;0;2;1
00VY;00;RK SGM Cals College;NIEUWEGEIN;Utrecht;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;7;4
