BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
02VB;3;Ichthus College;IJSSELMUIDEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;13;Ljvb op VMBO-Th/Gm Lw;17;13;17;17;0;0;0;0;0;0;0;0
02VB;3;Ichthus College;IJSSELMUIDEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;17;Ljvb op VWO;4;6;5;8;0;0;0;0;0;0;0;0
02VB;3;Ichthus College;IJSSELMUIDEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;300;HAVO;11;9;10;13;0;0;0;0;0;0;0;0
02VB;7;Ichthus College;KAMPEN;Overijssel;Brugjaar 1-2;J;N.v.t.;N.v.t.;41;Lj LWOO vb op Bbg Lw;20;16;17;14;0;0;0;0;0;0;0;0
02VB;7;Ichthus College;KAMPEN;Overijssel;Brugjaar 1-2;J;N.v.t.;N.v.t.;43;Lj LWOO vb op Kbg Lw;3;7;10;12;0;0;0;0;0;0;0;0
02VB;7;Ichthus College;KAMPEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;31;Ljvb op VMBO-BBg Lw;3;3;7;3;0;0;0;0;0;0;0;0
02VB;7;Ichthus College;KAMPEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;32;Ljvb op VMBO-Kbg Lw;28;20;24;13;0;0;0;0;0;0;0;0
02VB;7;Ichthus College;KAMPEN;Overijssel;VMBO BL lj 3-4;J;Economie;Handel en Administratie -ISP;2562;LWOO Basisbg Lw Ec HA-ISP;0;0;0;0;6;0;2;0;0;0;0;0
02VB;7;Ichthus College;KAMPEN;Overijssel;VMBO BL lj 3-4;J;Landbouw;Landbouw Breed -ISP;2581;LWOO Basisbg Lw Landb LB-ISP;0;0;0;0;16;1;5;2;0;0;0;0
02VB;7;Ichthus College;KAMPEN;Overijssel;VMBO BL lj 3-4;J;Zorg & Welzijn;Verzorging;2531;LWOO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;3;12;2;10;0;0;0;0
02VB;7;Ichthus College;KAMPEN;Overijssel;VMBO BL lj 3-4;N;Landbouw;Landbouw Breed -ISP;2981;VMBO Basisbg Lw Landb LB-ISP;0;0;0;0;8;3;4;0;0;0;0;0
02VB;7;Ichthus College;KAMPEN;Overijssel;VMBO BL lj 3-4;N;Zorg & Welzijn;Verzorging;2931;VMBO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;0;5;3;4;0;0;0;0
02VB;7;Ichthus College;KAMPEN;Overijssel;VMBO KL lj 3-4;J;Economie;Handel en Administratie -ISP;2462;LWOO Kaderbg Lw Ec HA-ISP;0;0;0;0;5;5;2;0;0;0;0;0
02VB;7;Ichthus College;KAMPEN;Overijssel;VMBO KL lj 3-4;J;Landbouw;Landbouw Breed -ISP;2481;LWOO Kaderbg Lw Landb LB-ISP;0;0;0;0;6;1;3;2;0;0;0;0
02VB;7;Ichthus College;KAMPEN;Overijssel;VMBO KL lj 3-4;J;Zorg & Welzijn;Verzorging;2431;LWOO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;0;7;0;4;0;0;0;0
02VB;7;Ichthus College;KAMPEN;Overijssel;VMBO KL lj 3-4;N;Economie;Handel en Administratie -ISP;2862;VMBO Kaderbg Lw Ec HA-ISP;0;0;0;0;15;3;7;4;0;0;0;0
02VB;7;Ichthus College;KAMPEN;Overijssel;VMBO KL lj 3-4;N;Landbouw;Landbouw Breed -ISP;2881;VMBO Kaderbg Lw Landb LB-ISP;0;0;0;0;28;1;22;3;0;0;0;0
02VB;7;Ichthus College;KAMPEN;Overijssel;VMBO KL lj 3-4;N;Zorg & Welzijn;Verzorging;2831;VMBO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;0;8;3;13;0;0;0;0
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;Brugjaar 1-2;N;N.v.t.;N.v.t.;15;Ljvb op VWO/HAVO;95;87;68;82;0;0;0;0;0;0;0;0
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;Brugjaar 1-2;N;N.v.t.;N.v.t.;24;Ljvb op VWO/HAVO/VMBO-Alle Lw;30;37;41;39;0;0;0;0;0;0;0;0
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;373;HAVO Prf Cul/Maat;0;0;0;0;0;0;8;45;6;34;0;0
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;372;HAVO Prf Ec/Maat;0;0;0;0;0;0;53;36;37;34;0;0
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;1;4;0;0
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;15;60;10;24;0;0
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;370;HAVO Prf Nat/Tech;0;0;0;0;0;0;37;5;11;2;0;0
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;2;20;11;0;0
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;0;0;2;0;0
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;3;7;0;0
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;0;0;36;37;0;0;0;0;0;0
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;300;HAVO;0;0;0;0;58;83;0;0;0;0;0;0
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;1;5;2;12;2;7
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;17;10;7;19;6;7
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;1;2;2;6
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;1;18;7;13;4;6
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;19;2;4;2;9;2
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;2;6;9;14;5;10
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;0;0;0;2
02VC;0;Comenius Chr SGM;LEEUWARDEN;Friesland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;1;1
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;Brugjaar 1-2;J;N.v.t.;N.v.t.;41;Lj LWOO vb op Bbg Lw;18;9;19;12;0;0;0;0;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;Brugjaar 1-2;J;N.v.t.;N.v.t.;43;Lj LWOO vb op Kbg Lw;2;3;5;2;0;0;0;0;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;Brugjaar 1-2;N;N.v.t.;N.v.t.;31;Ljvb op VMBO-BBg Lw;4;4;9;9;0;0;0;0;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;Brugjaar 1-2;N;N.v.t.;N.v.t.;32;Ljvb op VMBO-Kbg Lw;24;28;34;28;0;0;0;0;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;Praktijkonderwijs alle vj;N;N.v.t.;N.v.t.;90;Praktijkonderwijs;11;11;19;8;21;18;20;14;20;11;12;4
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO BL lj 3-4;J;Economie;Consumptief Breed -ISP;2561;LWOO Basisbg Lw Ec CB-ISP;0;0;0;0;1;3;8;0;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO BL lj 3-4;J;Economie;Consumptief Breed -ISP;2661;LWOO Basisbg Lw LWT Ec CB-ISP;0;0;0;0;0;0;2;0;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO BL lj 3-4;J;Economie;Handel en Administratie -ISP;2562;LWOO Basisbg Lw Ec HA-ISP;0;0;0;0;5;2;2;0;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO BL lj 3-4;J;Techniek;Techniek Breed -ISP;3311;LWOO Basisbg Lw TB-ISP;0;0;0;0;8;1;11;0;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2541;LWOO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;10;0;18;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO BL lj 3-4;N;Economie;Consumptief Breed -ISP;2961;VMBO Basisbg Lw Ec CB-ISP;0;0;0;0;1;2;3;1;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO BL lj 3-4;N;Economie;Handel en Administratie -ISP;2962;VMBO Basisbg Lw Ec HA-ISP;0;0;0;0;1;0;2;0;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO BL lj 3-4;N;Economie;Handel en Administratie -ISP;3062;VMBO Basisbg Lw LWT Ec HA-ISP;0;0;0;0;0;0;1;0;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO BL lj 3-4;N;Techniek;Techniek Breed -ISP;3411;VMBO Basisbg Lw TB-ISP;0;0;0;0;5;0;11;0;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2941;VMBO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;6;0;7;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO KL lj 3-4;J;Economie;Consumptief Breed -ISP;2461;LWOO Kaderbg Lw Ec CB-ISP;0;0;0;0;3;0;3;1;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO KL lj 3-4;J;Economie;Handel en Administratie -ISP;2462;LWOO Kaderbg Lw Ec HA-ISP;0;0;0;0;2;1;4;2;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO KL lj 3-4;J;Techniek;Techniek Breed -ISP;3312;LWOO Kaderbg Lw TB-ISP;0;0;0;0;5;0;3;0;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2441;LWOO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;4;0;3;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO KL lj 3-4;N;Economie;Consumptief Breed -ISP;2861;VMBO Kaderbg Lw Ec CB-ISP;0;0;0;0;8;13;8;6;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO KL lj 3-4;N;Economie;Handel en Administratie -ISP;2862;VMBO Kaderbg Lw Ec HA-ISP;0;0;0;0;12;6;16;3;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO KL lj 3-4;N;Techniek;Techniek Breed -ISP;3412;VMBO Kaderbg Lw TB-ISP;0;0;0;0;22;1;10;0;0;0;0;0
02VC;2;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2841;VMBO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;27;0;23;0;0;0;0
02VC;3;Comenius Chr SGM;LEEUWARDEN;Friesland;Brugjaar 1-2;J;N.v.t.;N.v.t.;44;Lj LWOO vb op Th/Gm Lw;0;0;1;0;0;0;0;0;0;0;0;0
02VC;3;Comenius Chr SGM;LEEUWARDEN;Friesland;Brugjaar 1-2;N;N.v.t.;N.v.t.;13;Ljvb op VMBO-Th/Gm Lw;71;71;50;56;0;0;0;0;0;0;0;0
02VC;3;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;0;0;0;1;0;0;0;0
02VC;3;Comenius Chr SGM;LEEUWARDEN;Friesland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;82;46;47;40;0;0;0;0
02VC;8;Comenius Chr SGM;ST.-ANNAPAROCHIE;Friesland;Brugjaar 1-2;N;N.v.t.;N.v.t.;15;Ljvb op VWO/HAVO;7;9;10;12;0;0;0;0;0;0;0;0
02VC;8;Comenius Chr SGM;ST.-ANNAPAROCHIE;Friesland;Brugjaar 1-2;N;N.v.t.;N.v.t.;24;Ljvb op VWO/HAVO/VMBO-Alle Lw;2;1;0;1;0;0;0;0;0;0;0;0
02VC;8;Comenius Chr SGM;ST.-ANNAPAROCHIE;Friesland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;0;0;1;3;0;0;0;0;0;0
02VC;8;Comenius Chr SGM;ST.-ANNAPAROCHIE;Friesland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;300;HAVO;0;0;0;0;8;11;0;0;0;0;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;11;Ljvb op HAVO/VMBO-Th/Gm Lw;17;7;0;0;0;0;0;0;0;0;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;15;Ljvb op VWO/HAVO;25;26;0;0;0;0;0;0;0;0;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;17;Ljvb op VWO;15;12;0;0;0;0;0;0;0;0;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;25;38;0;0;0;0;0;0;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;200;VWO-GYMNASIUMSTROOM;0;0;9;16;0;0;0;0;0;0;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;300;HAVO;0;0;19;13;0;0;0;0;0;0;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;373;HAVO Prf Cul/Maat;0;0;0;0;0;0;4;28;6;21;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;372;HAVO Prf Ec/Maat;0;0;0;0;0;0;39;27;32;18;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;43;37;18;30;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;370;HAVO Prf Nat/Tech;0;0;0;0;0;0;18;0;26;1;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;1;0;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;3;0;0;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;3;1;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;100;VWO-ATHENEUMSTROOM;0;0;0;0;20;19;0;0;0;0;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;200;VWO-GYMNASIUMSTROOM;0;0;0;0;11;20;0;0;0;0;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;300;HAVO;0;0;0;0;30;16;0;0;0;0;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;3;0;0;0;0;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;1;11;1;16;4;11
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;1;0;2;3;7
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;17;14;20;16;15;9
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;4;5;1;3;2;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;0;1;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;19;28;11;35;15;26
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;6;12;4;6;2;3
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;23;6;19;4;10;1
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;6;3;2;2;6;2
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;0;0;2;0
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;0;0;7;8
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;0;0;0;1
02VD;0;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4026;VWO-GYM NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;0;2
02VD;2;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;41;Lj LWOO vb op Bbg Lw;0;0;5;2;0;0;0;0;0;0;0;0
02VD;2;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;43;Lj LWOO vb op Kbg Lw;0;0;2;3;0;0;0;0;0;0;0;0
02VD;2;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;31;Ljvb op VMBO-BBg Lw;0;0;2;0;0;0;0;0;0;0;0;0
02VD;2;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;32;Ljvb op VMBO-Kbg Lw;0;0;3;8;0;0;0;0;0;0;0;0
02VD;2;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;J;Economie;Consumptief Breed -ISP;2561;LWOO Basisbg Lw Ec CB-ISP;0;0;0;0;0;0;4;1;0;0;0;0
02VD;2;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2541;LWOO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;0;0;1;0;0;0;0
02VD;2;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;N;Economie;Consumptief Breed -ISP;2961;VMBO Basisbg Lw Ec CB-ISP;0;0;0;0;0;0;0;1;0;0;0;0
02VD;2;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Bouwbreed -ISP;2923;VMBO Basisbg Lw Tech BB-ISP;0;0;0;0;0;0;1;0;0;0;0;0
02VD;2;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VMBO BL lj 3-4;N;Techniek;Bouwbreed -ISP;3023;VMBO Basisbg Lw LWT Tech BB-ISP;0;0;0;0;0;0;2;0;0;0;0;0
02VD;2;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;J;Economie;Consumptief Breed -ISP;2461;LWOO Kaderbg Lw Ec CB-ISP;0;0;0;0;0;0;2;1;0;0;0;0
02VD;2;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2441;LWOO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;0;0;6;0;0;0;0
02VD;2;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;N;Economie;Consumptief Breed -ISP;2861;VMBO Kaderbg Lw Ec CB-ISP;0;0;0;0;0;0;5;2;0;0;0;0
02VD;2;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;N;Techniek;Bouwbreed -ISP;2823;VMBO Kaderbg Lw Tech BB-ISP;0;0;0;0;0;0;4;0;0;0;0;0
02VD;2;Visser t Hooft Lyceum;LEIDEN;Zuid-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2841;VMBO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;0;0;4;0;0;0;0
02VD;4;Visser t Hooft Lyceum;LEIDERDORP;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;11;Ljvb op HAVO/VMBO-Th/Gm Lw;30;42;0;0;0;0;0;0;0;0;0;0
02VD;4;Visser t Hooft Lyceum;LEIDERDORP;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;15;Ljvb op VWO/HAVO;18;38;34;24;0;0;0;0;0;0;0;0
02VD;4;Visser t Hooft Lyceum;LEIDERDORP;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;17;Ljvb op VWO;13;16;19;14;0;0;0;0;0;0;0;0
02VD;4;Visser t Hooft Lyceum;LEIDERDORP;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;33;26;0;0;0;0;0;0;0;0
02VD;4;Visser t Hooft Lyceum;LEIDERDORP;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;15;Ljvb op VWO/HAVO;0;0;0;0;43;43;0;0;0;0;0;0
02VD;4;Visser t Hooft Lyceum;LEIDERDORP;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;17;Ljvb op VWO;0;0;0;0;20;33;0;0;0;0;0;0
02VD;4;Visser t Hooft Lyceum;LEIDERDORP;Zuid-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;400;MAVO/Theor Lw-VMBO;0;0;0;0;40;42;59;51;0;0;0;0
02VD;5;Visser t Hooft Lyceum;RIJNSBURG;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;44;Lj LWOO vb op Th/Gm Lw;1;0;0;0;0;0;0;0;0;0;0;0
02VD;5;Visser t Hooft Lyceum;RIJNSBURG;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;11;Ljvb op HAVO/VMBO-Th/Gm Lw;26;33;0;0;0;0;0;0;0;0;0;0
