SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST
2010;02VG;21;UN- Theaterhavo/vwo;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;14;7,4;0;,0;0;,0;0;,0;7,4
2010;02VG;21;UN- Theaterhavo/vwo;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;14;7,4;14;7,4;14;6,5;14;6,5;7,1
2010;02VG;21;UN- Theaterhavo/vwo;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;14;6,8;14;6,8;14;6,3;14;6,3;6,4
2010;02VG;21;UN- Theaterhavo/vwo;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;14;6,6;14;6,6;14;6,0;14;6,0;6,4
2010;02VG;21;UN- Theaterhavo/vwo;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;14;7,1;14;7,1;14;5,9;14;5,9;6,6
2010;02VG;21;UN- Theaterhavo/vwo;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;VWO;1019;maat;maatschappijleer;;0;0;14;7,1;0;,0;0;,0;0;,0;7,2
2010;02VG;21;UN- Theaterhavo/vwo;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;6;6;0;,0;0;,0;0;,0;0;,0;,0
2010;02VG;21;UN- Theaterhavo/vwo;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;8;8;0;,0;0;,0;0;,0;0;,0;,0
2010;02VG;21;UN- Theaterhavo/vwo;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;VWO;1021;ges;geschiedenis;;0;0;14;7,1;14;7,1;14;6,3;14;6,3;6,6
2010;02VG;21;UN- Theaterhavo/vwo;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;VWO;1022;econ;economie;;0;0;14;6,3;14;6,3;14;5,3;14;5,3;5,9
2010;02VG;21;UN- Theaterhavo/vwo;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;VWO;1024;wisA;wiskunde A;;0;0;11;6,7;11;6,7;11;5,6;11;5,6;6,3
2010;02VG;21;UN- Theaterhavo/vwo;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;VWO;1026;wisC;wiskunde C;;0;0;3;6,3;3;6,3;3;6,5;3;6,5;6,3
2010;02VG;21;UN- Theaterhavo/vwo;0599;ROTTERDAM;ROTTERDAM;Zuid-Holland;VWO;1032;kudr;kunst (drama);;0;0;14;7,2;14;7,2;14;7,2;14;7,2;7,2
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;0131;ak;aardrijkskunde;;0;0;24;6,5;24;6,5;24;5,8;24;5,8;6,2
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;0161;in;informatica;;0;0;16;7,0;0;,0;0;,0;0;,0;7,1
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;0251;m&o;management en organisatie;;0;0;12;6,4;12;6,4;12;5,6;12;5,6;6,0
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;0301;anw;algemene natuurwetenschappen;;0;0;73;7,3;0;,0;0;,0;0;,0;7,3
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;0353;lo;lichamelijke opvoeding;G;33;33;0;,0;0;,0;0;,0;0;,0;,0
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;0353;lo;lichamelijke opvoeding;V;42;42;0;,0;0;,0;0;,0;0;,0;,0
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;0371;kcv;klassieke culturele vorming;;0;0;22;7,5;0;,0;0;,0;0;,0;7,5
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;75;6,3;75;6,3;75;6,0;75;6,0;6,3
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1002;entl;Engelse taal en literatuur;;0;0;75;6,6;75;6,6;75;5,9;75;5,9;6,3
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1003;fatl;Franse taal en literatuur;;0;0;18;6,9;18;6,9;18;7,0;18;7,0;7,0
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1004;dutl;Duitse taal en literatuur;;0;0;59;6,5;59;6,5;59;5,6;59;5,6;6,1
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1010;latl;Latijnse taal en literatuur;;0;0;12;6,6;12;6,6;12;7,5;12;7,5;7,0
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1011;grtl;Griekse taal en literatuur;;0;0;4;6,3;4;6,3;4;7,4;4;7,4;7,0
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1018;biol;biologie;;0;0;49;6,4;49;6,4;49;6,7;49;6,7;6,5
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1019;maat;maatschappijleer;;0;0;73;7,7;0;,0;0;,0;0;,0;7,7
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1020;ckv;culturele en kunstzinnige vorming;G;39;39;0;,0;0;,0;0;,0;0;,0;,0
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1020;ckv;culturele en kunstzinnige vorming;V;12;12;0;,0;0;,0;0;,0;0;,0;,0
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1021;ges;geschiedenis;;0;0;18;6,5;18;6,5;18;6,0;18;6,0;6,2
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1022;econ;economie;;0;0;34;6,5;34;6,5;34;6,6;34;6,6;6,6
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1023;nat;natuurkunde;;0;0;49;6,4;49;6,4;49;5,8;49;5,8;6,1
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1024;wisA;wiskunde A;;0;0;45;6,6;45;6,6;45;6,6;45;6,6;6,6
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1025;wisB;wiskunde B;;0;0;30;6,2;30;6,2;30;5,5;30;5,5;5,8
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1028;schk;scheikunde;;0;0;57;6,4;57;6,4;57;6,3;57;6,3;6,4
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;10;7,3;10;7,3;10;6,9;10;6,9;7,3
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1031;kumu;kunst (muziek);;0;0;7;7,4;6;7,4;6;6,5;6;6,5;7,1
2010;02VJ;00;PC en RK SGM Ubbo Emmius;0037;STADSKANAAL;STADSKANAAL;Groningen;VWO;1054;o&o;onderzoek en ontwerpen (beschikking 2007);;0;0;14;7,5;0;,0;0;,0;0;,0;7,6
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;0131;ak;aardrijkskunde;;0;0;17;6,5;17;6,5;17;5,8;17;5,8;6,1
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;0161;in;informatica;;0;0;18;6,8;0;,0;0;,0;0;,0;6,9
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;0251;m&o;management en organisatie;;0;0;37;6,8;37;6,8;37;7,0;37;7,0;7,0
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;0301;anw;algemene natuurwetenschappen;;0;0;91;6,7;0;,0;0;,0;0;,0;6,7
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;0353;lo;lichamelijke opvoeding;G;7;7;0;,0;0;,0;0;,0;0;,0;,0
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;0353;lo;lichamelijke opvoeding;V;85;85;0;,0;0;,0;0;,0;0;,0;,0
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;0371;kcv;klassieke culturele vorming;;0;0;28;7,8;0;,0;0;,0;0;,0;7,8
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;92;7,0;92;7,0;92;6,2;92;6,2;6,6
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1002;entl;Engelse taal en literatuur;;0;0;92;6,8;92;6,8;92;6,0;92;6,0;6,5
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1003;fatl;Franse taal en literatuur;;0;0;66;6,6;66;6,6;66;6,3;66;6,3;6,4
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1004;dutl;Duitse taal en literatuur;;0;0;30;6,6;30;6,6;30;5,8;30;5,8;6,2
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1010;latl;Latijnse taal en literatuur;;0;0;23;7,2;23;7,2;23;6,2;23;6,2;6,8
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1011;grtl;Griekse taal en literatuur;;0;0;8;6,8;8;6,8;8;6,3;8;6,3;6,6
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1018;biol;biologie;;0;0;32;6,5;32;6,5;32;6,6;32;6,6;6,5
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1019;maat;maatschappijleer;;0;0;91;6,9;0;,0;0;,0;0;,0;6,9
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1020;ckv;culturele en kunstzinnige vorming;G;23;23;0;,0;0;,0;0;,0;0;,0;,0
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1020;ckv;culturele en kunstzinnige vorming;V;40;40;0;,0;0;,0;0;,0;0;,0;,0
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1021;ges;geschiedenis;;0;0;58;7,1;58;7,1;58;6,6;58;6,6;6,9
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1022;econ;economie;;0;0;54;6,7;54;6,7;54;6,5;54;6,5;6,6
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1023;nat;natuurkunde;;0;0;35;6,5;35;6,5;35;6,0;35;6,0;6,3
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1024;wisA;wiskunde A;;0;0;46;6,8;46;6,8;46;6,8;46;6,8;6,8
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1025;wisB;wiskunde B;;0;0;33;6,6;33;6,6;33;6,0;33;6,0;6,3
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1026;wisC;wiskunde C;;0;0;13;6,8;13;6,8;13;5,8;13;5,8;6,3
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1028;schk;scheikunde;;0;0;36;6,6;36;6,6;36;5,9;36;5,9;6,2
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;19;7,7;19;7,7;19;6,9;19;6,9;7,3
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1034;maw;maatschappijwetenschappen;;0;0;27;7,0;27;7,0;27;6,5;27;6,5;6,7
2010;02VM;00;Christelijk Lyceum SGM;0345;VEENENDAAL;VEENENDAAL;Utrecht;VWO;1035;nlt;natuur, leven en technologie;;0;0;5;7,0;0;,0;0;,0;0;,0;7,0
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;0131;ak;aardrijkskunde;;0;0;27;6,4;27;6,4;27;6,1;27;6,1;6,2
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;0251;m&o;management en organisatie;;0;0;13;6,6;13;6,6;13;4,8;13;4,8;5,5
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;0260;mu;muziek;;0;0;3;7,5;3;7,5;3;6,6;3;6,6;7,0
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;0270;te;tekenen;;0;0;11;7,8;11;7,8;11;6,7;11;6,7;7,4
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;70;7,0;0;,0;0;,0;0;,0;7,0
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;0353;lo;lichamelijke opvoeding;G;18;18;0;,0;0;,0;0;,0;0;,0;,0
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;0353;lo;lichamelijke opvoeding;V;56;56;0;,0;0;,0;0;,0;0;,0;,0
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;75;7,1;75;7,1;75;6,0;75;6,0;6,6
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1002;entl;Engelse taal en literatuur;;0;0;75;6,0;75;6,0;75;6,0;75;6,0;6,1
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1003;fatl;Franse taal en literatuur;;0;0;41;5,9;41;5,9;41;6,3;41;6,3;6,2
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;33;6,4;33;6,4;33;5,8;33;5,8;6,1
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1018;biol;biologie;;0;0;58;6,3;58;6,3;58;6,6;58;6,6;6,4
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1019;maat;maatschappijleer;;0;0;69;7,2;0;,0;0;,0;0;,0;7,2
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;5;5;0;,0;0;,0;0;,0;0;,0;,0
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;52;52;0;,0;0;,0;0;,0;0;,0;,0
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1021;ges;geschiedenis;;0;0;30;7,0;30;7,0;30;5,6;30;5,6;6,3
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1022;econ;economie;;0;0;44;6,4;44;6,4;44;5,7;44;5,7;6,0
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1023;nat;natuurkunde;;0;0;43;6,6;43;6,6;43;5,6;43;5,6;6,2
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1024;wisA;wiskunde A;;0;0;37;6,0;37;6,0;37;5,7;37;5,7;5,9
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1025;wisB;wiskunde B;;0;0;32;6,1;32;6,1;32;5,6;32;5,6;5,9
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1026;wisC;wiskunde C;;0;0;7;7,0;7;7,0;7;6,4;7;6,4;6,7
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1028;schk;scheikunde;;0;0;46;6,2;46;6,2;46;6,0;46;6,0;6,1
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1035;nlt;natuur, leven en technologie;;0;0;16;6,6;0;,0;0;,0;0;,0;6,6
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1050;lakc;Latijnse taal en literatuur met kcv;;0;0;12;6,3;12;6,3;12;4,5;12;4,5;5,4
2010;02VN;00;Reg SGM Het Rhedens;0277;ROZENDAAL;ROZENDAAL;Gelderland;VWO;1051;grkc;Griekse taal en literatuur met kcv;;0;0;7;7,3;7;7,3;7;6,7;7;6,7;7,1
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0131;ak;aardrijkskunde;;0;0;13;6,4;13;6,4;13;5,3;13;5,3;5,9
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0161;in;informatica;;0;0;9;7,0;0;,0;0;,0;0;,0;7,3
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0251;m&o;management en organisatie;;0;0;40;6,5;40;6,5;40;6,0;40;6,0;6,3
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;93;6,8;0;,0;0;,0;0;,0;6,8
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0311;fi;filosofie;;0;0;9;6,2;9;6,2;9;5,6;9;5,6;5,9
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;G;74;74;0;,0;0;,0;0;,0;0;,0;,0
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;V;18;18;0;,0;0;,0;0;,0;0;,0;,0
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0371;kcv;klassieke culturele vorming;;0;0;27;6,8;0;,0;0;,0;0;,0;6,9
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;93;6,8;93;6,8;93;6,0;93;6,0;6,4
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;92;6,8;92;6,8;92;6,0;92;6,0;6,4
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;29;6,4;29;6,4;29;6,5;29;6,5;6,6
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;64;6,5;64;6,5;64;5,5;64;5,5;6,1
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1010;latl;Latijnse taal en literatuur;;0;0;10;6,3;10;6,3;10;5,8;10;5,8;6,0
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1011;grtl;Griekse taal en literatuur;;0;0;6;6,9;6;6,9;6;5,8;6;5,8;6,3
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1012;s-e;Spaanse taal en literatuur (elementair);;0;0;22;7,0;0;,0;0;,0;0;,0;7,3
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1018;biol;biologie;;0;0;43;6,7;43;6,7;43;6,4;43;6,4;6,7
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1019;maat;maatschappijleer;;0;0;93;6,6;0;,0;0;,0;0;,0;6,7
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;14;14;0;,0;0;,0;0;,0;0;,0;,0
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;52;52;0;,0;0;,0;0;,0;0;,0;,0
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1021;ges;geschiedenis;;0;0;45;6,8;45;6,8;45;5,4;45;5,4;6,2
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1022;econ;economie;;0;0;49;6,3;49;6,3;49;6,0;49;6,0;6,2
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1023;nat;natuurkunde;;0;0;45;6,8;45;6,8;45;6,5;45;6,5;6,7
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1024;wisA;wiskunde A;;0;0;38;6,4;38;6,4;38;5,6;38;5,6;6,1
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1025;wisB;wiskunde B;;0;0;53;6,7;53;6,7;53;5,9;53;5,9;6,2
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1026;wisC;wiskunde C;;0;0;1;4,8;1;4,8;1;6,2;1;6,2;6,0
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1027;wisD;wiskunde D;;0;0;11;8,4;0;,0;0;,0;0;,0;8,5
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1028;schk;scheikunde;;0;0;53;6,7;53;6,7;53;6,3;53;6,3;6,5
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;6;7,3;6;7,3;6;6,8;6;6,8;7,2
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1034;maw;maatschappijwetenschappen;;0;0;21;7,0;21;7,0;21;5,9;21;5,9;6,5
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1035;nlt;natuur, leven en technologie;;0;0;33;7,2;0;,0;0;,0;0;,0;7,3
2010;02VO;00;Gymnasium Novum;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1038;bsm;bewegen, sport en maatschappij;;0;0;5;7,8;0;,0;0;,0;0;,0;8,0
2010;02VQ;00;Pascal College;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;0131;ak;aardrijkskunde;;0;0;22;6,8;22;6,8;22;6,1;22;6,1;6,4
2010;02VQ;00;Pascal College;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;0161;in;informatica;;0;0;1;9,0;0;,0;0;,0;0;,0;9,0
2010;02VQ;00;Pascal College;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;0251;m&o;management en organisatie;;0;0;23;6,3;23;6,3;23;6,2;23;6,2;6,3
2010;02VQ;00;Pascal College;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;51;7,6;0;,0;0;,0;0;,0;7,6
2010;02VQ;00;Pascal College;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;G;44;44;0;,0;0;,0;0;,0;0;,0;,0
2010;02VQ;00;Pascal College;0479;ZAANSTAD;ZAANDAM;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;V;9;9;0;,0;0;,0;0;,0;0;,0;,0
