SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST
2013;13JO;00;Rsgm Noord Oost Veluwe;0232;EPE;EPE;Gelderland;VWO;1028;schk;scheikunde;;0;0;13;6,6;13;6,6;13;7,1;13;7,1;7,0
2013;13JO;00;Rsgm Noord Oost Veluwe;0232;EPE;EPE;Gelderland;VWO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;7,3
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;0131;ak;aardrijkskunde;;0;0;22;6,2;22;6,2;22;5,9;22;5,9;6,2
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;0161;in;informatica;;0;0;10;7,4;0;,0;0;,0;0;,0;7,4
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;0251;m&o;management en organisatie;;0;0;30;6,8;30;6,8;30;6,4;30;6,4;6,8
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;67;7,2;0;,0;0;,0;0;,0;7,3
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;0353;lo;lichamelijke opvoeding;G;47;47;0;,0;0;,0;0;,0;0;,0;,0
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;0353;lo;lichamelijke opvoeding;V;22;22;0;,0;0;,0;0;,0;0;,0;,0
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;0371;kcv;klassieke culturele vorming;;0;0;12;7,1;0;,0;0;,0;0;,0;7,2
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;70;6,9;70;6,9;70;6,3;70;6,3;6,6
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1002;entl;Engelse taal en literatuur;;0;0;70;7,0;70;7,0;70;7,0;70;7,0;7,0
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1003;fatl;Franse taal en literatuur;;0;0;34;6,8;34;6,8;34;6,4;34;6,4;6,7
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;43;6,6;43;6,6;43;5,8;43;5,8;6,2
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1010;latl;Latijnse taal en literatuur;;0;0;4;6,6;4;6,6;4;7,2;4;7,2;6,8
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1018;biol;biologie;;0;0;33;6,4;33;6,4;33;6,5;33;6,5;6,5
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1019;maat;maatschappijleer;;0;0;67;7,3;0;,0;0;,0;0;,0;7,4
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;31;31;0;,0;0;,0;0;,0;0;,0;,0
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;27;27;0;,0;0;,0;0;,0;0;,0;,0
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1021;ges;geschiedenis;;0;0;30;6,7;30;6,7;30;5,9;30;5,9;6,4
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1022;econ;economie;;0;0;28;6,7;28;6,7;28;6,3;28;6,3;6,5
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1023;nat;natuurkunde;;0;0;39;6,5;39;6,5;39;6,5;39;6,5;6,5
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1024;wisA;wiskunde A;;0;0;38;5,6;38;5,6;38;6,7;38;6,7;6,2
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1025;wisB;wiskunde B;;0;0;29;6,0;29;6,0;29;6,9;29;6,9;6,5
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1026;wisC;wiskunde C;;0;0;3;5,8;3;5,8;3;6,6;3;6,6;6,3
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1027;wisD;wiskunde D;;0;0;7;6,3;0;,0;0;,0;0;,0;6,4
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1028;schk;scheikunde;;0;0;42;6,2;42;6,2;42;6,9;42;6,9;6,5
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;17;7,2;16;7,1;16;6,5;16;6,5;6,9
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1031;kumu;kunst (muziek);;0;0;3;7,2;3;7,2;3;6,0;3;6,0;6,7
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1054;o&o;onderzoek en ontwerpen (beschikking 2007);;0;0;8;7,0;0;,0;0;,0;0;,0;7,1
2013;13OR;00;Pontes Scholengroep;0664;GOES;GOES;Zeeland;VWO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;7,0
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;0131;ak;aardrijkskunde;;0;0;6;6,4;6;6,4;6;7,2;6;7,2;6,7
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;0251;m&o;management en organisatie;;0;0;10;7,0;10;7,0;10;7,0;10;7,0;7,0
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;14;7,4;0;,0;0;,0;0;,0;7,5
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;0353;lo;lichamelijke opvoeding;G;11;11;0;,0;0;,0;0;,0;0;,0;,0
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;0353;lo;lichamelijke opvoeding;V;3;3;0;,0;0;,0;0;,0;0;,0;,0
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;15;7,0;15;7,0;15;6,9;15;6,9;7,1
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1002;entl;Engelse taal en literatuur;;0;0;15;6,9;15;6,9;15;7,4;15;7,4;7,1
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1003;fatl;Franse taal en literatuur;;0;0;9;6,3;9;6,3;9;6,8;9;6,8;6,6
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;5;6,1;5;6,1;5;5,9;5;5,9;6,2
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1018;biol;biologie;;0;0;10;7,0;10;7,0;10;6,7;10;6,7;6,9
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1019;maat;maatschappijleer;;0;0;15;7,2;0;,0;0;,0;0;,0;7,2
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;6;6;0;,0;0;,0;0;,0;0;,0;,0
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;9;9;0;,0;0;,0;0;,0;0;,0;,0
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1021;ges;geschiedenis;;0;0;6;6,5;6;6,5;6;7,1;6;7,1;6,8
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1022;econ;economie;;0;0;6;6,8;6;6,8;6;7,5;6;7,5;7,2
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1023;nat;natuurkunde;;0;0;8;6,6;8;6,6;8;6,2;8;6,2;6,4
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1024;wisA;wiskunde A;;0;0;9;7,3;9;7,3;9;7,0;9;7,0;7,2
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1025;wisB;wiskunde B;;0;0;8;7,6;8;7,6;8;6,6;8;6,6;7,0
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1027;wisD;wiskunde D;;0;0;1;8,8;0;,0;0;,0;0;,0;9,0
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1028;schk;scheikunde;;0;0;10;7,0;10;7,0;10;6,7;10;6,7;6,9
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;5;7,1;5;7,1;5;6,4;5;6,4;6,6
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1054;o&o;onderzoek en ontwerpen (beschikking 2007);;0;0;4;7,8;0;,0;0;,0;0;,0;7,8
2013;13OR;03;Pontes Scholengroep;1676;SCHOUWEN-DUIVELAND;ZIERIKZEE;Zeeland;VWO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;7,5
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;0131;ak;aardrijkskunde;;0;0;17;5,8;17;5,8;17;6,3;17;6,3;6,1
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;0251;m&o;management en organisatie;;0;0;26;6,7;26;6,7;26;6,9;26;6,9;6,8
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;0301;anw;algemene natuurwetenschappen;;0;0;54;6,5;0;,0;0;,0;0;,0;6,6
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;0311;fi;filosofie;;0;0;5;7,3;4;7,8;5;6,8;4;7,4;7,5
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding;G;25;25;0;,0;0;,0;0;,0;0;,0;,0
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding;V;31;31;0;,0;0;,0;0;,0;0;,0;,0
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;0371;kcv;klassieke culturele vorming;;0;0;20;7,7;0;,0;0;,0;0;,0;7,9
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;56;6,7;56;6,7;56;6,3;56;6,3;6,6
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1002;entl;Engelse taal en literatuur;;0;0;56;6,7;56;6,7;56;6,5;56;6,5;6,6
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1003;fatl;Franse taal en literatuur;;0;0;27;6,3;27;6,3;27;5,7;27;5,7;6,0
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1004;dutl;Duitse taal en literatuur;;0;0;27;6,2;27;6,2;27;6,1;27;6,1;6,2
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1005;sptl;Spaanse taal en literatuur;;0;0;9;6,6;9;6,6;9;6,4;9;6,4;6,6
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1010;latl;Latijnse taal en literatuur;;0;0;5;7,8;5;7,8;5;7,9;5;7,9;8,2
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1011;grtl;Griekse taal en literatuur;;0;0;4;5,9;4;5,9;4;7,4;4;7,4;6,8
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1018;biol;biologie;;0;0;24;6,1;24;6,1;24;5,9;24;5,9;6,0
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1019;maat;maatschappijleer;;0;0;54;6,4;0;,0;0;,0;0;,0;6,4
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1020;ckv;culturele en kunstzinnige vorming;G;9;9;0;,0;0;,0;0;,0;0;,0;,0
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1020;ckv;culturele en kunstzinnige vorming;V;25;25;0;,0;0;,0;0;,0;0;,0;,0
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1021;ges;geschiedenis;;0;0;26;6,7;26;6,7;26;5,8;26;5,8;6,2
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1022;econ;economie;;0;0;30;6,2;30;6,2;30;6,5;30;6,5;6,4
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1023;nat;natuurkunde;;0;0;31;6,3;31;6,3;31;6,0;31;6,0;6,3
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1024;wisA;wiskunde A;;0;0;25;6,8;25;6,8;25;7,1;25;7,1;7,0
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1025;wisB;wiskunde B;;0;0;28;6,7;28;6,7;28;7,1;28;7,1;6,9
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1026;wisC;wiskunde C;;0;0;3;6,1;3;6,1;3;5,7;3;5,7;6,0
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1027;wisD;wiskunde D;;0;0;14;6,3;0;,0;0;,0;0;,0;6,3
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1028;schk;scheikunde;;0;0;32;6,8;32;6,8;32;6,6;32;6,6;6,7
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;10;7,1;8;7,1;8;5,8;8;5,8;6,6
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1031;kumu;kunst (muziek);;0;0;8;7,5;8;7,5;8;6,1;8;6,1;6,8
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1054;o&o;onderzoek en ontwerpen (beschikking 2007);;0;0;11;7,0;0;,0;0;,0;0;,0;7,1
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1061;lv;levensbeschouwelijk vormingsonderwijs;;0;0;56;7,3;0;,0;0;,0;0;,0;7,4
2013;13PE;00;Varendonck-College;0743;ASTEN;ASTEN;Noord-Brabant;VWO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;7,4
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;0131;ak;aardrijkskunde;;0;0;27;6,3;27;6,3;27;6,1;27;6,1;6,3
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;0251;m&o;management en organisatie;;0;0;15;6,8;15;6,8;15;6,4;15;6,4;6,7
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;0270;te;tekenen;;0;0;12;6,6;12;6,6;12;6,3;12;6,3;6,5
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;47;7,1;0;,0;0;,0;0;,0;7,2
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;0311;fi;filosofie;;0;0;18;7,6;18;7,6;18;5,7;18;5,7;6,7
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;V;51;51;0;,0;0;,0;0;,0;0;,0;,0
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;51;6,6;51;6,6;51;6,6;51;6,6;6,6
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;51;6,9;51;6,9;51;6,6;51;6,6;6,7
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;24;6,7;24;6,7;24;6,6;24;6,6;6,6
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;24;6,6;24;6,6;24;6,0;24;6,0;6,3
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1018;biol;biologie;;0;0;32;6,3;32;6,3;32;5,8;32;5,8;6,1
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1019;maat;maatschappijleer;;0;0;47;6,8;0;,0;0;,0;0;,0;6,8
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;17;17;0;,0;0;,0;0;,0;0;,0;,0
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;30;30;0;,0;0;,0;0;,0;0;,0;,0
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1021;ges;geschiedenis;;0;0;19;6,3;19;6,3;19;6,0;19;6,0;6,2
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1022;econ;economie;;0;0;33;6,4;33;6,4;33;6,2;33;6,2;6,3
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1023;nat;natuurkunde;;0;0;28;6,2;28;6,2;28;6,2;28;6,2;6,1
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1024;wisA;wiskunde A;;0;0;22;6,7;22;6,7;22;7,2;22;7,2;7,0
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1025;wisB;wiskunde B;;0;0;18;6,6;18;6,6;18;6,6;18;6,6;6,7
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1026;wisC;wiskunde C;;0;0;11;6,7;11;6,7;11;7,1;11;7,1;7,0
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1028;schk;scheikunde;;0;0;32;6,2;32;6,2;32;6,7;32;6,7;6,4
2013;13WH;00;De Goudse SGM Leo Vroman;0513;GOUDA;GOUDA;Zuid-Holland;VWO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;6,6
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0131;ak;aardrijkskunde;;0;0;16;6,1;16;6,1;16;5,8;16;5,8;6,1
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0161;in;informatica;;0;0;24;7,1;0;,0;0;,0;0;,0;7,0
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0251;m&o;management en organisatie;;0;0;18;6,1;18;6,1;18;6,0;18;6,0;6,2
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0301;anw;algemene natuurwetenschappen;;0;0;42;6,7;0;,0;0;,0;0;,0;6,7
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0353;lo;lichamelijke opvoeding;G;26;26;0;,0;0;,0;0;,0;0;,0;,0
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;0353;lo;lichamelijke opvoeding;V;18;18;0;,0;0;,0;0;,0;0;,0;,0
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;44;6,5;44;6,5;44;6,6;44;6,6;6,5
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1002;entl;Engelse taal en literatuur;;0;0;44;6,6;44;6,6;44;6,5;44;6,5;6,6
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1003;fatl;Franse taal en literatuur;;0;0;21;6,5;21;6,5;21;5,9;21;5,9;6,1
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1004;dutl;Duitse taal en literatuur;;0;0;24;6,5;24;6,5;24;5,5;24;5,5;6,0
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1018;biol;biologie;;0;0;28;6,4;28;6,4;28;6,1;28;6,1;6,3
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1019;maat;maatschappijleer;;0;0;42;6,6;0;,0;0;,0;0;,0;6,7
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1020;ckv;culturele en kunstzinnige vorming;V;42;42;0;,0;0;,0;0;,0;0;,0;,0
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1021;ges;geschiedenis;;0;0;16;6,3;16;6,3;16;5,9;16;5,9;6,1
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1022;econ;economie;;0;0;15;6,6;15;6,6;15;6,0;15;6,0;6,3
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1023;nat;natuurkunde;;0;0;21;6,5;21;6,5;21;6,1;21;6,1;6,3
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1024;wisA;wiskunde A;;0;0;31;6,5;31;6,5;31;6,1;31;6,1;6,4
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1025;wisB;wiskunde B;;0;0;12;7,5;12;7,5;12;7,3;12;7,3;7,4
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1026;wisC;wiskunde C;;0;0;1;7,1;1;7,1;1;5,6;1;5,6;6,0
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1028;schk;scheikunde;;0;0;28;6,5;28;6,5;28;6,5;28;6,5;6,5
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;7;7,3;7;7,3;7;6,0;7;6,0;6,7
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1035;nlt;natuur, leven en technologie;;0;0;10;6,5;0;,0;0;,0;0;,0;6,6
2013;13ZU;00;Reitdiepcollege;0014;GRONINGEN;GRONINGEN;Groningen;VWO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;7,0
2013;14DC;00;Reg SGM Simon Vestdyk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;0131;ak;aardrijkskunde;;0;0;18;6,4;18;6,4;18;5,9;18;5,9;6,1
2013;14DC;00;Reg SGM Simon Vestdyk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;0251;m&o;management en organisatie;;0;0;21;6,1;21;6,1;21;6,0;21;6,0;6,0
2013;14DC;00;Reg SGM Simon Vestdyk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;0270;te;tekenen;;0;0;10;7,0;10;7,0;10;6,9;10;6,9;7,0
2013;14DC;00;Reg SGM Simon Vestdyk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;46;7,2;0;,0;0;,0;0;,0;7,2
2013;14DC;00;Reg SGM Simon Vestdyk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;0353;lo;lichamelijke opvoeding;G;17;17;0;,0;0;,0;0;,0;0;,0;,0
2013;14DC;00;Reg SGM Simon Vestdyk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;0353;lo;lichamelijke opvoeding;V;33;33;0;,0;0;,0;0;,0;0;,0;,0
2013;14DC;00;Reg SGM Simon Vestdyk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;50;6,3;50;6,3;50;6,3;50;6,3;6,3
2013;14DC;00;Reg SGM Simon Vestdyk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1002;entl;Engelse taal en literatuur;;0;0;50;6,3;50;6,3;50;6,9;50;6,9;6,6
2013;14DC;00;Reg SGM Simon Vestdyk;0072;HARLINGEN;HARLINGEN;Friesland;VWO;1003;fatl;Franse taal en literatuur;;0;0;20;6,5;20;6,5;20;6,0;20;6,0;6,3
