BEVOEGD GEZAG NUMMER;BEVOEGD GEZAG NAAM;GROEPERING;FUNCTIECATEGORIE;FUNCTIE;VOORZITTER;INGANSDATUM DIENSTVERBAND;EINDDATUM DIENSTVERBAND;OMVANG DIENSTVERBAND IN FTE;BELONING;BELASTBARE VASTE EN VARIABELE ONKOSTENVERGOEDING;VOORZIENING T.B.V. BELONING BETAAL OP TERMIJN;UITKERINGEN WEGENS BEËINDIGING V/H DIENSTVERBAND;MOTIVATIE OVERSCHRIJDING
42621;ZAAM;SSG4;Bestuurders;Lid CvB;N;;;1,00;104.394;2.172;17.056;;
42621;ZAAM;SSG4;Toezichthouders;Vice Voorzitter;N;;;;;;;;
42621;ZAAM;SSG4;Toezichthouders;Lid;N;;;;;;;;
42621;ZAAM;SSG4;Toezichthouders;Lid;N;;;;;;;;
42621;ZAAM;SSG4;Toezichthouders;Lid;N;;;;;162;;;
42621;ZAAM;SSG4;Toezichthouders;Lid;N;;;;;;;;
42623;Stichting OOZ;SSG5;Bestuurders;Voorzitter College van Bestuur;J;1-11-2007;;1,00;136.000;8.000;;;
42623;Stichting OOZ;SSG5;Toezichthouders;Voorzitter;J;1-1-2013;;;8.000;;;;
42623;Stichting OOZ;SSG5;Toezichthouders;Secretaris;N;1-1-2013;;;4.000;;;;
42623;Stichting OOZ;SSG5;Toezichthouders;Lid;N;1-1-2013;;;4.000;;;;
42623;Stichting OOZ;SSG5;Toezichthouders;Lid;N;1-1-2013;;;4.000;;;;
42623;Stichting OOZ;SSG5;Toezichthouders;Lid;N;1-1-2013;;;4.000;;;;
42623;Stichting OOZ;SSG5;Toezichthouders;Lid;N;1-1-2013;;;3.000;;;;
42633;Stichting Coenecoop College;SSG4;Bestuurders;Bestuurder;N;1-1-2013;;1,00;90.134;;15.718;;
42633;Stichting Coenecoop College;SSG4;Toezichthouders;Toezichthouder;J;1-1-2013;31-12-2016;;4.175;;;;
42633;Stichting Coenecoop College;SSG4;Toezichthouders;Toezichthouder;N;1-1-2013;31-12-2016;;2.087;;;;
42633;Stichting Coenecoop College;SSG4;Toezichthouders;Toezichthouder;N;1-1-2013;31-12-2016;;2.087;;;;
42633;Stichting Coenecoop College;SSG4;Toezichthouders;Toezichthouder;N;1-1-2013;31-12-2016;;2.087;;;;
42633;Stichting Coenecoop College;SSG4;Toezichthouders;Toezichthouder;N;1-1-2013;31-12-2016;;1.725;;;;
42681;Ver. Stg./Inst.houd. Chr. Sch.;SSG4;Bestuurders;Rector;J;1-3-2009;;1,20;108.274;675;18.854;;
42681;Ver. Stg./Inst.houd. Chr. Sch.;SSG4;Toezichthouders;Voorzitter Schoolbestuur;J;1-5-2009;1-5-2013;;1.900;;;;
42681;Ver. Stg./Inst.houd. Chr. Sch.;SSG4;Bestuurders;Conrector vmbo;N;1-8-2003;;1,20;90.067;151;15.664;;
42681;Ver. Stg./Inst.houd. Chr. Sch.;SSG4;Toezichthouders;Voorzitter Schoolbestuur;J;1-5-2013;;;3.670;;;;
42681;Ver. Stg./Inst.houd. Chr. Sch.;SSG4;Bestuurders;Conrector havo/vwo;N;1-10-2007;;1,20;84.652;;13.997;;
42681;Ver. Stg./Inst.houd. Chr. Sch.;SSG4;Toezichthouders;Secretaris Schoolbestuur;N;1-1-2010;;;1.250;;;;
42681;Ver. Stg./Inst.houd. Chr. Sch.;SSG4;Bestuurders;Conrector bedrijfsvoering;N;1-3-2009;;1,20;89.815;160;15.197;;
42681;Ver. Stg./Inst.houd. Chr. Sch.;SSG4;Toezichthouders;Penningmeester Schoolbestuur;N;1-5-2013;;;;;;;
42681;Ver. Stg./Inst.houd. Chr. Sch.;SSG4;Toezichthouders;Lid Schoolbestuur;N;1-5-2013;;;420;;;;
42681;Ver. Stg./Inst.houd. Chr. Sch.;SSG4;Toezichthouders;Lid Schoolbestuur;N;1-1-2005;;;1.000;;;;
42681;Ver. Stg./Inst.houd. Chr. Sch.;SSG4;Toezichthouders;Voorzitter Commissie van Toezicht;J;1-1-2010;;;750;;;;
42681;Ver. Stg./Inst.houd. Chr. Sch.;SSG4;Toezichthouders;Secretaris Commissie van Toezicht;N;1-5-2013;;;750;;;;
42681;Ver. Stg./Inst.houd. Chr. Sch.;SSG4;Toezichthouders;Lid Commissie van Toezicht;N;1-5-2011;1-5-2013;;500;;;;
42681;Ver. Stg./Inst.houd. Chr. Sch.;SSG4;Toezichthouders;Lid Commissie van Toezicht;N;1-5-2012;;;750;;;;
42681;Ver. Stg./Inst.houd. Chr. Sch.;SSG4;Toezichthouders;Lid Commissie van Toezicht;N;1-5-2012;;;750;;;;
42681;Ver. Stg./Inst.houd. Chr. Sch.;SSG4;Toezichthouders;Lid Commissie van Toezicht;N;1-5-2010;;;750;;;;
42681;Ver. Stg./Inst.houd. Chr. Sch.;SSG4;Toezichthouders;Lid Commissie van Toezicht;N;1-5-2012;;;750;;;;
42992;Stg. K.V.O. Breda e.o./Skvob;SSG5;Bestuurders;C.M. Clarijs;J;1-1-2002;;1,00;138.030;;;;
42992;Stg. K.V.O. Breda e.o./Skvob;SSG5;Toezichthouders;J. van Dijk;J;;;;2.000;;;;
42992;Stg. K.V.O. Breda e.o./Skvob;SSG5;Bestuurders;G.H.J.M. Olthof;N;1-10-2005;;1,00;137.470;;;;
42992;Stg. K.V.O. Breda e.o./Skvob;SSG5;Toezichthouders;M. Voeten;N;;;;1.797;;;;
42992;Stg. K.V.O. Breda e.o./Skvob;SSG5;Bestuurders;J.W.H. Baselmans;N;1-8-2007;;1,00;137.780;;;;
42992;Stg. K.V.O. Breda e.o./Skvob;SSG5;Toezichthouders;A. Bruining;N;;;;1.797;;;;
42992;Stg. K.V.O. Breda e.o./Skvob;SSG5;Bestuurders;E. Boerhout;N;1-11-2004;30-9-2013;1,00;125.200;;;;
42992;Stg. K.V.O. Breda e.o./Skvob;SSG5;Toezichthouders;P. Sebregts;N;;;;1.000;;;;
42992;Stg. K.V.O. Breda e.o./Skvob;SSG5;Bestuurders;R.P. van Velthoven;N;1-11-2006;;1,00;128.350;;;;
42992;Stg. K.V.O. Breda e.o./Skvob;SSG5;Toezichthouders;F. van Kampen;N;;;;4.000;;;;
42992;Stg. K.V.O. Breda e.o./Skvob;SSG5;Bestuurders;G.A.M. Derkse;N;1-8-1982;;1,00;132.815;;;;
42992;Stg. K.V.O. Breda e.o./Skvob;SSG5;Toezichthouders;P. Zoontjens;N;;;;1.797;;;;
42992;Stg. K.V.O. Breda e.o./Skvob;SSG5;Toezichthouders;F. van Emstede;N;;;;1.799;;;;
43239;Stichting Monseigneur Frencken;SSG2;Bestuurders;Bestuurder;N;1-3-2013;;1,00;73.920;;13.599;;
43239;Stichting Monseigneur Frencken;SSG2;Toezichthouders;Raad van Toezicht;J;;;;2.550;;;;
43239;Stichting Monseigneur Frencken;SSG2;Toezichthouders;Raad van Toezicht;N;;;;1.900;;;;
43239;Stichting Monseigneur Frencken;SSG2;Toezichthouders;Raad van Toezicht;N;;;;1.050;;;;
43239;Stichting Monseigneur Frencken;SSG2;Toezichthouders;Raad van Toezicht;N;;;;900;;;;
43591;Ver. Ger. Vgz. Onderw. W. Ned.;SSG4;Bestuurders;Bestuurder/directeur;J;1-8-2011;;1,00;90.544;614;15.793;;
43591;Ver. Ger. Vgz. Onderw. W. Ned.;SSG4;Toezichthouders;Voorzitter van Raad van Toezicht;J;1-8-2011;;;;;;;
43591;Ver. Ger. Vgz. Onderw. W. Ned.;SSG4;Toezichthouders;Lid van Raad van Toezicht;N;1-8-2011;;;;;;;
43591;Ver. Ger. Vgz. Onderw. W. Ned.;SSG4;Toezichthouders;Lid van Raad van Toezicht;N;1-8-2012;;;;;;;
43591;Ver. Ger. Vgz. Onderw. W. Ned.;SSG4;Toezichthouders;Lid van Raad van Toezicht;N;1-8-2011;;;;;;;
43591;Ver. Ger. Vgz. Onderw. W. Ned.;SSG4;Toezichthouders;Lid van Raad van Toezicht;N;1-8-2011;;;;;;;
43591;Ver. Ger. Vgz. Onderw. W. Ned.;SSG4;Toezichthouders;Lid van Raad van Toezicht;J;1-8-2012;;;;;;;
43837;Stg. Ger. Voortg. Onderw. O-NL;SSG4;Bestuurders;Voorzitter CvB;N;15-6-2009;;1,00;100.152;;20.944;;
43837;Stg. Ger. Voortg. Onderw. O-NL;SSG4;Toezichthouders;Voorzitter RvT;N;;;;;;;;
43837;Stg. Ger. Voortg. Onderw. O-NL;SSG4;Toezichthouders;Lid RvT;N;;;;;;;;
43837;Stg. Ger. Voortg. Onderw. O-NL;SSG4;Toezichthouders;Lid RvT;N;;;;;;;;
43837;Stg. Ger. Voortg. Onderw. O-NL;SSG4;Toezichthouders;Lid RvT;N;;;;;;;;
43837;Stg. Ger. Voortg. Onderw. O-NL;SSG4;Toezichthouders;Lid RvT;N;;;;;;;;
45697;Stg. Kath. Pr.onderw. A'foort;SSG1;Bestuurders;Uitvoerend bestuurder;N;1-1-1985;;1,00;99.443;;17.025;;
45697;Stg. Kath. Pr.onderw. A'foort;SSG1;Interim Bestuurder;Voorzitter;J;;;;;;;;
45697;Stg. Kath. Pr.onderw. A'foort;SSG1;Interim Bestuurder;Secretaris;N;;;;;;;;
45697;Stg. Kath. Pr.onderw. A'foort;SSG1;Interim Bestuurder;Lid;N;;;;;;;;
45697;Stg. Kath. Pr.onderw. A'foort;SSG1;Interim Bestuurder;Pl.vervangend voorz/secr;J;;;;;;;;
46594;Ver CVO N & M Drenthe;SSG4;Bestuurders;Voorzitter College van Bestuur;J;1-1-2011;;1,00;134.234;;;;
46594;Ver CVO N & M Drenthe;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-8-2008;31-7-2014;;;;;;
46594;Ver CVO N & M Drenthe;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-7-2012;31-7-2015;;;;;;
46594;Ver CVO N & M Drenthe;SSG4;Toezichthouders;Lid Raad van Toezicht;J;1-8-2008;31-7-2016;;;;;;
46594;Ver CVO N & M Drenthe;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-7-2012;31-7-2015;;;;;;
46594;Ver CVO N & M Drenthe;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-8-2009;31-7-2015;;;;;;
46594;Ver CVO N & M Drenthe;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-8-2009;31-7-2015;;;;;;
46594;Ver CVO N & M Drenthe;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-8-2008;31-7-2014;;;;;;
46632;Stg. Schol.gem.sch. Kenn. Lyc.;SSG2;Bestuurders;Rector;J;1-2-2011;1-9-2013;1,00;77.811;350;11.292;;
46632;Stg. Schol.gem.sch. Kenn. Lyc.;SSG2;Toezichthouders;Voorzitter;J;1-1-2010;;;;;;;
46632;Stg. Schol.gem.sch. Kenn. Lyc.;SSG2;Bestuurders;Rector;J;1-8-2013;;1,00;41.625;1.850;5.867;;
46632;Stg. Schol.gem.sch. Kenn. Lyc.;SSG2;Toezichthouders;Vice-Voorzitter;N;10-1-2011;;;;;;;
46632;Stg. Schol.gem.sch. Kenn. Lyc.;SSG2;Toezichthouders;Secretaris;N;9-6-2011;;;;;;;
46632;Stg. Schol.gem.sch. Kenn. Lyc.;SSG2;Toezichthouders;Penningmeester;N;9-7-2012;;;;;;;
46879;Sticht. 'Het Rijnlands Lyceum';SSG5;Bestuurders;bestuurder;N;1-2-2008;;1,00;129.979;229;21.412;;
46879;Sticht. 'Het Rijnlands Lyceum';SSG5;Toezichthouders;voorzitter;J;;;;7.000;573;;;
46879;Sticht. 'Het Rijnlands Lyceum';SSG5;Toezichthouders;vice-voorzitter;N;;;;5.000;;;;
46879;Sticht. 'Het Rijnlands Lyceum';SSG5;Toezichthouders;lid;N;;;;4.000;;;;
46879;Sticht. 'Het Rijnlands Lyceum';SSG5;Toezichthouders;lid;N;;;;4.000;358;;;
46879;Sticht. 'Het Rijnlands Lyceum';SSG5;Toezichthouders;lid;N;;;;4.000;243;;;
46879;Sticht. 'Het Rijnlands Lyceum';SSG5;Toezichthouders;lid;N;;;;;;;;
47711;Stg. S.G.S. Montessori Lyceum;SSG2;Bestuurders;Rector;N;1-4-2007;;1,00;111.577;;19.045;;
48648;Stichting St.- Jozef M.A.V.O.;SSG1;Bestuurders;Directeur;N;1-2-2012;31-1-2014;1,00;78.760;;20.392;;
48648;Stichting St.- Jozef M.A.V.O.;SSG1;Toezichthouders;Voorzitter;J;;;;;;;;
48648;Stichting St.- Jozef M.A.V.O.;SSG1;Bestuurders;Adjunkt directeur;N;1-4-2012;;1,00;65.807;;16.378;;
48648;Stichting St.- Jozef M.A.V.O.;SSG1;Toezichthouders;Penningmeester;N;;;;1.200;;;;
48648;Stichting St.- Jozef M.A.V.O.;SSG1;Toezichthouders;Bestuurslid;N;;;;1.200;;;;
48648;Stichting St.- Jozef M.A.V.O.;SSG1;Toezichthouders;Secretaris;N;;;;1.200;;;;
48648;Stichting St.- Jozef M.A.V.O.;SSG1;Toezichthouders;Bestuurslid;N;;;;1.200;;;;
48648;Stichting St.- Jozef M.A.V.O.;SSG1;Toezichthouders;Bestuurslid;N;;;;850;;;;
49155;Stg. Kath. Voortgez. Onderwijs;SSG4;Bestuurders;Voorzitter College van Bestuur;J;1-9-2007;;1,00;104.559;;18.754;;
49155;Stg. Kath. Voortgez. Onderwijs;SSG4;Toezichthouders;Voorzitter Raad van Toezicht;J;13-12-2004;;;1.050;;;;
49155;Stg. Kath. Voortgez. Onderwijs;SSG4;Bestuurders;Bestuurslid;N;1-7-2001;;1,00;82.567;194;14.513;;
49155;Stg. Kath. Voortgez. Onderwijs;SSG4;Toezichthouders;Lid Raad van Toezicht;N;18-9-2006;;;600;;;;
49155;Stg. Kath. Voortgez. Onderwijs;SSG4;Bestuurders;Bestuurslid;N;1-12-1991;;1,00;81.128;92;11.914;;
49155;Stg. Kath. Voortgez. Onderwijs;SSG4;Toezichthouders;Lid Raad van Toezicht;N;1-8-2007;;;600;;;;
49155;Stg. Kath. Voortgez. Onderwijs;SSG4;Bestuurders;Bestuurslid;N;1-8-1976;;1,00;108.121;102;14.513;;
49155;Stg. Kath. Voortgez. Onderwijs;SSG4;Toezichthouders;Lid Raad van Toezicht;N;10-12-2008;17-9-2013;;500;;;;
49155;Stg. Kath. Voortgez. Onderwijs;SSG4;Toezichthouders;Lid Raad van Toezicht;N;13-9-2011;;;600;;;;
49155;Stg. Kath. Voortgez. Onderwijs;SSG4;Toezichthouders;Lid Raad van Toezicht;N;15-2-2012;;;800;;;;
49155;Stg. Kath. Voortgez. Onderwijs;SSG4;Toezichthouders;Lid Raad van Toezicht;N;17-9-2013;;;100;;;;
49558;Stichting VO Amstelveen;SSG1;Interim Bestuurder;Algemeen directeur/ bestuurder;N;31-5-2011;31-12-2013;1,00;90.542;;16.242;;
49558;Stichting VO Amstelveen;SSG1;Toezichthouders;onbezoldigd bestuurder;N;1-1-2013;31-12-2013;;;;;;
49558;Stichting VO Amstelveen;SSG1;Toezichthouders;onbezoldigd bestuurder;N;1-1-2013;31-12-2013;;;;;;
49558;Stichting VO Amstelveen;SSG1;Toezichthouders;onbezoldigd bestuurder;N;1-1-2013;31-12-2013;;;;;;
49558;Stichting VO Amstelveen;SSG1;Toezichthouders;onbezoldigd bestuurder;N;1-1-2013;31-12-2013;;;;;;
49558;Stichting VO Amstelveen;SSG1;Toezichthouders;onbezoldigd voorzitter;J;1-1-2013;31-12-2013;;;;;;
49558;Stichting VO Amstelveen;SSG1;Toezichthouders;onbezoldigd bestuurder;N;1-1-2013;31-12-2013;;;;;;
49778;Stg v Interconf VO;SSG4;Bestuurders;Voorzitter College van Bestuur, algemeen directeur;J;1-10-2009;;1,00;112.043;;;;
49778;Stg v Interconf VO;SSG4;Toezichthouders;Toezichthouder;J;;;;5.750;;;;
49778;Stg v Interconf VO;SSG4;Toezichthouders;Toezichthouder;N;;;;2.875;;;;
49778;Stg v Interconf VO;SSG4;Toezichthouders;Toezichthouder;N;;;;2.875;;;;
49778;Stg v Interconf VO;SSG4;Toezichthouders;Toezichthouder;N;;;;2.875;;;;
50182;Ver. PC Voortg. Onderw. Meppel;SSG3;Bestuurders;directeur-bestuurder;N;1-11-2008;;1,00;89.631;;;;
50182;Ver. PC Voortg. Onderw. Meppel;SSG3;Toezichthouders;Voorzitter;J;;;;1.500;;;;
50182;Ver. PC Voortg. Onderw. Meppel;SSG3;Toezichthouders;Secretaris;N;;;;1.200;;;;
50182;Ver. PC Voortg. Onderw. Meppel;SSG3;Toezichthouders;Penningmeester;N;1-8-2013;;;1.067;;;;
50182;Ver. PC Voortg. Onderw. Meppel;SSG3;Toezichthouders;Penningmeester;N;;1-8-2013;;800;;;;
50182;Ver. PC Voortg. Onderw. Meppel;SSG3;Toezichthouders;Lid;N;;;;1.000;;;;
50182;Ver. PC Voortg. Onderw. Meppel;SSG3;Toezichthouders;Lid;N;;;;1.000;;;;
50182;Ver. PC Voortg. Onderw. Meppel;SSG3;Toezichthouders;Lid;N;;;;1.000;;;;
53990;Stichting Fioretti Teylingen;SSG4;Bestuurders;Algemeen directeur / bestuurder;J;1-11-2007;;1,00;134.610;1.200;22.779;;
53990;Stichting Fioretti Teylingen;SSG4;Toezichthouders;Voorzitter Raad van Toezicht;J;;;;5.500;;;;
53990;Stichting Fioretti Teylingen;SSG4;Toezichthouders;Lid Raad van Toezicht;N;;;;3.000;;;;
53990;Stichting Fioretti Teylingen;SSG4;Toezichthouders;Lid Raad van Toezicht;N;;;;3.000;;;;
53990;Stichting Fioretti Teylingen;SSG4;Toezichthouders;Lid Raad van Toezicht;N;;;;3.000;;;;
53990;Stichting Fioretti Teylingen;SSG4;Toezichthouders;Lid Raad van Toezicht;N;;;;3.000;;;;
53990;Stichting Fioretti Teylingen;SSG4;Toezichthouders;Lid Raad van Toezicht;N;;;;726;;;;
57266;SCOL;SSG4;Bestuurders;voorzitter Raad van Bestuur;J;15-10-2010;;1,00;126.812;;19.955;;
57266;SCOL;SSG4;Toezichthouders;Voorzitter;J;1-8-2012;;;9.293;;;;
57266;SCOL;SSG4;Bestuurders;Lid Raad van Bestuur;N;1-9-2011;;1,00;103.615;;14.271;;
57266;SCOL;SSG4;Toezichthouders;Lid;N;1-8-2012;;;3.504;;;;
57266;SCOL;SSG4;Bestuurders;Lid Raad van Bestuur;N;1-3-2010;;1,00;122.637;;19.736;;
57266;SCOL;SSG4;Toezichthouders;Lid;N;1-8-2012;;;4.235;;;;
57266;SCOL;SSG4;Toezichthouders;Lid;N;1-8-2012;;;3.504;;;;
57266;SCOL;SSG4;Toezichthouders;Lid;N;1-8-2012;;;1.500;;;;
57266;SCOL;SSG4;Toezichthouders;Lid;N;1-8-2012;;;4.235;;;;
57266;SCOL;SSG4;Toezichthouders;Lid;N;1-8-2012;;;3.500;;;;
58722;Stg. Samenw.school de Overlaat;SSG1;Bestuurders;Algemeen directeur/bestuurder;J;1-8-2005;;1,00;114.495;;16.842;;
58722;Stg. Samenw.school de Overlaat;SSG1;Toezichthouders;Voorzitter RvT;J;;;;1.000;;;;
58722;Stg. Samenw.school de Overlaat;SSG1;Bestuurders;Directeur bovenbouw;N;1-9-1984;;1,00;92.039;;12.525;;
58722;Stg. Samenw.school de Overlaat;SSG1;Toezichthouders;Lid RvT;N;;;;1.000;;;;
58722;Stg. Samenw.school de Overlaat;SSG1;Bestuurders;Directeur onderbouw;N;7-2-2000;;1,00;78.113;;9.594;;
58722;Stg. Samenw.school de Overlaat;SSG1;Toezichthouders;Lid RvT;N;;;;1.000;;;;
58722;Stg. Samenw.school de Overlaat;SSG1;Toezichthouders;Lid RvT;N;;;;1.000;;;;
58722;Stg. Samenw.school de Overlaat;SSG1;Toezichthouders;Lid RvT;N;;;;1.000;;;;
58722;Stg. Samenw.school de Overlaat;SSG1;Toezichthouders;Secretaris RvT;N;;;;1.000;;;;
59282;Stg. Chr. Voortg. Onderwijs;SSG4;Bestuurders;CVB;J;1-8-2003;;1,00;106.269;;17.474;;
59282;Stg. Chr. Voortg. Onderwijs;SSG4;Toezichthouders;RvT;J;;; ;8.470;;;;
59282;Stg. Chr. Voortg. Onderwijs;SSG4;Bestuurders;CVB;J;1-3-2004;;1,00;95.464;;15.718;;
59282;Stg. Chr. Voortg. Onderwijs;SSG4;Toezichthouders;RvT;N;;;;5.445;;;;
59282;Stg. Chr. Voortg. Onderwijs;SSG4;Toezichthouders;RvT;N;;;;4.235;;;;
59282;Stg. Chr. Voortg. Onderwijs;SSG4;Toezichthouders;RvT;N;;;;4.235;;;;
59282;Stg. Chr. Voortg. Onderwijs;SSG4;Toezichthouders;RvT;N;;;;4.235;;;;
69994;Stg. CVO Veenendaal en omgev.;SSG3;Bestuurders;Lid CVB;J;1-8-2011;4-11-2013;1,00;100.190;;;;
69994;Stg. CVO Veenendaal en omgev.;SSG3;Toezichthouders;Lid RVT;J;1-3-2008;;;1.500;;;;
69994;Stg. CVO Veenendaal en omgev.;SSG3;Bestuurders;Lid CVB;J;1-8-1976;;1,00;113.737;;;;
69994;Stg. CVO Veenendaal en omgev.;SSG3;Toezichthouders;Lid RVT;N;1-3-2008;;;1.000;;;;
69994;Stg. CVO Veenendaal en omgev.;SSG3;Toezichthouders;Lid RVT;N;1-3-2008;31-12-2012;;417;;;;
69994;Stg. CVO Veenendaal en omgev.;SSG3;Toezichthouders;Lid RVT;N;1-3-2008;;;1.210;;;;
69994;Stg. CVO Veenendaal en omgev.;SSG3;Toezichthouders;Lid RVT;N;1-3-2008;;;1.000;;;;
69994;Stg. CVO Veenendaal en omgev.;SSG3;Toezichthouders;Lid RVT;N;1-3-2008;;;1.000;;;;
69994;Stg. CVO Veenendaal en omgev.;SSG3;Toezichthouders;Lid RVT;N;9-2-2010;;;1.000;;;;
69994;Stg. CVO Veenendaal en omgev.;SSG3;Toezichthouders;Lid RVT;N;17-4-2013;;;42;;;;
69994;Stg. CVO Veenendaal en omgev.;SSG3;Toezichthouders;Lid RVT;N;8-10-2013;;;;;;;
70045;Onderwijssticht. Sint-Oelbert;SSG2;Bestuurders;Rector;N;1-1-2001;;1,00;96.691;2.836;14.308;;
70045;Onderwijssticht. Sint-Oelbert;SSG2;Toezichthouders;Voorzitter;J;1-8-2006;1-8-2014;;;;;;
70045;Onderwijssticht. Sint-Oelbert;SSG2;Toezichthouders;Lid;N;1-8-2002;1-8-2014;;;;;;
70045;Onderwijssticht. Sint-Oelbert;SSG2;Toezichthouders;Lid;N;1-5-2010;1-8-2018;;;;;;
70045;Onderwijssticht. Sint-Oelbert;SSG2;Toezichthouders;Lid;N;1-8-2013;1-8-2021;;;;;;
70045;Onderwijssticht. Sint-Oelbert;SSG2;Toezichthouders;Lid;N;1-5-2010;1-8-2018;;;;;;
70045;Onderwijssticht. Sint-Oelbert;SSG2;Toezichthouders;Lid;N;1-8-2013;1-8-2021;;;;;;
70045;Onderwijssticht. Sint-Oelbert;SSG2;Toezichthouders;Lid;N;1-8-2013;1-8-2021;;;;;;
70344;Ondw.stg. Sint Willibrord;SSG2;Bestuurders;bestuurder;N;;;1,00;71.831;;19.129;;
70344;Ondw.stg. Sint Willibrord;SSG2;Toezichthouders;RvT;J;23-9-2010;;;;;;;
70344;Ondw.stg. Sint Willibrord;SSG2;Toezichthouders;RvT;N;23-9-2010;;;;;;;
70344;Ondw.stg. Sint Willibrord;SSG2;Toezichthouders;RvT;N;11-2-2009;;;;;;;
70344;Ondw.stg. Sint Willibrord;SSG2;Toezichthouders;RvT;N;11-2-2009;;;;;;;
70344;Ondw.stg. Sint Willibrord;SSG2;Toezichthouders;RvT;N;24-4-2013;;;;;;;
70396;St. Augustinus Stichting;SSG2;Bestuurders;Directie;N;1-9-2005;;1,00;82.268;709;16.086;;
70396;St. Augustinus Stichting;SSG2;Toezichthouders;Voorzitter;J;;;;;;;;
70396;St. Augustinus Stichting;SSG2;Toezichthouders;Penningmeester;J;;;;;;;;
70396;St. Augustinus Stichting;SSG2;Toezichthouders;Lid;J;;;;;;;;
70396;St. Augustinus Stichting;SSG2;Toezichthouders;Lid;J;;;;;;;;
70396;St. Augustinus Stichting;SSG2;Toezichthouders;Lid;J;;;;;;;;
71436;Stg. PCC Kath. Scholengem.;SSG4;Bestuurders;Voorzitter College van Bestuur;J;1-12-2012;;1,00;125.269;;;;
71436;Stg. PCC Kath. Scholengem.;SSG4;Toezichthouders;Voorzitter RvT;J;;;;4.000;;;;
71436;Stg. PCC Kath. Scholengem.;SSG4;Toezichthouders;Lid RvT;N;;;;;;;;
71436;Stg. PCC Kath. Scholengem.;SSG4;Toezichthouders;Lid RvT;N;;;;2.500;;;;
71436;Stg. PCC Kath. Scholengem.;SSG4;Toezichthouders;Lid RvT;N;;;;;;;;
71436;Stg. PCC Kath. Scholengem.;SSG4;Toezichthouders;Lid RvT;N;;;;;;;;
71553;Stichting Keizer Karel;SSG2;Bestuurders;Lid Raad van Bestuur;J;1-8-2011;;1,00;93.621;;;;
71553;Stichting Keizer Karel;SSG2;Toezichthouders;Voorzitter;J;1-8-2011;1-8-2013;;;;;;
71553;Stichting Keizer Karel;SSG2;Bestuurders;Lid Raad van Bestuur;J;1-8-2012;;1,00;83.178;;;;
71553;Stichting Keizer Karel;SSG2;Toezichthouders;Penningsmeester;J;25-9-2012;;;;;;;
71553;Stichting Keizer Karel;SSG2;Bestuurders;oud Rector;N;1-8-2003;1-8-2012;;3.500;;;;
71553;Stichting Keizer Karel;SSG2;Toezichthouders;Secretaris;J;1-8-2011;;;;;;;
71553;Stichting Keizer Karel;SSG2;Toezichthouders;Lid/Voorzitter (miv 1-8-13);J;1-8-2011;;;;;;;
71553;Stichting Keizer Karel;SSG2;Toezichthouders;Lid;J;1-8-2011;1-8-2013;;;;;;
71553;Stichting Keizer Karel;SSG2;Toezichthouders;Lid;J;25-9-2012;;;;;;;
71553;Stichting Keizer Karel;SSG2;Toezichthouders;Lid;J;1-8-2013;;;;;;;
73646;Stg. Lyceum Sancta Maria;SSG2;Bestuurders;rector/bestuurslid;N;1-8-2003;;1,10;100.100;;29.900;;
73841;Stg. Kath. V.O. Heerhugowaard;SSG4;Bestuurders;Voorzitter RvB/alg. directeur;J;1-1-2007;;1,00;125.085;1.800;;;
73841;Stg. Kath. V.O. Heerhugowaard;SSG4;Toezichthouders;Voorzitter Raad van Toezicht;J;;;;1.500;;;;
73841;Stg. Kath. V.O. Heerhugowaard;SSG4;Toezichthouders;Plv. voorzitter Raad van Toezicht;N;;;;1.300;;;;
73841;Stg. Kath. V.O. Heerhugowaard;SSG4;Toezichthouders;Lid Raad van Toezicht;N;;;;1.000;;;;
73841;Stg. Kath. V.O. Heerhugowaard;SSG4;Toezichthouders;Lid Raad van Toezicht;N;;;;1.000;;;;
73841;Stg. Kath. V.O. Heerhugowaard;SSG4;Toezichthouders;Lid Raad van Toezicht;N;;;;1.000;;;;
73841;Stg. Kath. V.O. Heerhugowaard;SSG4;Toezichthouders;Lid Raad van Toezicht;N;;;;1.000;;;;
74050;Sancta Maria Stichting;SSG1;Bestuurders;bestuurder;N;1-5-2006;;1,00;82.483;;21.698;;
74050;Sancta Maria Stichting;SSG1;Toezichthouders;RvT;N;;;;;;;;
74050;Sancta Maria Stichting;SSG1;Toezichthouders;RvT;N;;;;;;;;
74050;Sancta Maria Stichting;SSG1;Toezichthouders;RvT;N;;;;;;;;
74050;Sancta Maria Stichting;SSG1;Toezichthouders;RvT;J;;;;;;;;
74050;Sancta Maria Stichting;SSG1;Toezichthouders;RvT;N;;;;;;;;
74374;Stichting Tabor College;SSG4;Bestuurders;College van bestuur;J;1-12-2012;;1,00;84.931;2.296;15.129;;
74374;Stichting Tabor College;SSG4;Toezichthouders;Voorzitter;J;;;;4.840;;;;
74374;Stichting Tabor College;SSG4;Toezichthouders;Vice-voorzitter;N;;;;2.420;;;;
