BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
02UX;06;Vechtdal College;OMMEN;Overijssel;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;10;2;3;5;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;15;0;7;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;6;4;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0017;Ljvb op VWO;0;0;0;0;6;18;0;0;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;22;28;0;0;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VMBO BL lj 3-4;J;Intersect. programma;Dienstverlening & Commercie;3371;LWOO Basisbg Lw D & C;0;0;0;0;5;9;4;7;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VMBO BL lj 3-4;J;Intersect. programma;Dienstverlening & Commercie;3374;LWOO Basisbg Lw LWT D & C;0;0;0;0;0;0;0;1;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VMBO BL lj 3-4;J;Techniek;Techniek Breed -ISP;3311;LWOO Basisbg Lw TB-ISP;0;0;0;0;11;0;4;0;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VMBO BL lj 3-4;J;Techniek;Techniek Breed -ISP;3314;LWOO Basisbg Lw LWT TB-ISP;0;0;0;0;0;0;2;0;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VMBO BL lj 3-4;N;Intersect. programma;Dienstverlening & Commercie;3471;VMBO Basisbg Lw D & C;0;0;0;0;2;2;3;3;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VMBO BL lj 3-4;N;Techniek;Techniek Breed -ISP;3411;VMBO Basisbg Lw TB-ISP;0;0;0;0;4;0;7;0;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VMBO GL lj 3-4;J;Economie;Handel en Administratie -ISP;2362;LWOO Gemengde Lw Ec HA-ISP;0;0;0;0;0;1;0;0;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VMBO GL lj 3-4;J;Zorg & Welzijn;Verzorging;2331;LWOO Gemengde Lw ZrgWlz Vz Alg;0;0;0;0;0;0;0;1;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VMBO GL lj 3-4;N;Economie;Handel en Administratie -ISP;2762;VMBO Gemengde Lw Ec HA-ISP;0;0;0;0;17;10;14;5;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VMBO GL lj 3-4;N;Landbouw;Landbouw en Natuurlijke Omgeving;2771;VMBO Gemengde Lw Landb LNO;0;0;0;0;1;1;3;1;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VMBO GL lj 3-4;N;Techniek;Metalectro -ISP;2721;VMBO Gemengde Lw Tech ME-ISP;0;0;0;0;15;1;16;0;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VMBO GL lj 3-4;N;Zorg & Welzijn;Verzorging;2731;VMBO Gemengde Lw ZrgWlz Vz Alg;0;0;0;0;1;12;0;13;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VMBO KL lj 3-4;J;Intersect. programma;Dienstverlening & Commercie;3372;LWOO Kaderbg Lw D & C;0;0;0;0;2;8;1;0;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VMBO KL lj 3-4;J;Techniek;Techniek Breed -ISP;3312;LWOO Kaderbg Lw TB-ISP;0;0;0;0;2;0;5;0;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VMBO KL lj 3-4;N;Intersect. programma;Dienstverlening & Commercie;3472;VMBO Kaderbg Lw D & C;0;0;0;0;12;12;11;16;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VMBO KL lj 3-4;N;Techniek;Techniek Breed -ISP;3412;VMBO Kaderbg Lw TB-ISP;0;0;0;0;21;0;13;0;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;1;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;5;3;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;1;4;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;2;7;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;3;0;0;0;0;0
02UX;06;Vechtdal College;OMMEN;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;1;0;0;0;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;Brugjaar 1-2;J;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;0;0;1;0;0;0;0;0;0;0;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;Brugjaar 1-2;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;82;100;0;0;0;0;0;0;0;0;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;Brugjaar 1-2;N;N.v.t.;N.v.t.;0023;Ljvb op VMBO-Alle Lw;69;62;76;56;0;0;0;0;0;0;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;Brugjaar 1-2;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;26;35;0;0;0;0;0;0;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;Brugjaar 1-2;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;11;14;0;0;0;0;0;0;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;0;0;56;38;0;0;0;0;0;0;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;4;9;3;5;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;37;14;23;19;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;6;0;4;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;15;23;5;15;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;4;1;2;0;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;9;4;12;6;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;0;4;2;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;1;3;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;20;42;0;0;0;0;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;8;13;0;0;0;0;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;74;25;0;0;0;0;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO GL lj 3-4;J;Intersect. programma;Dienstverlening & Commercie;3373;LWOO Gemengde Lw D & C;0;0;0;0;0;1;1;0;0;0;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO GL lj 3-4;J;Intersect. programma;Techniek & Commercie;3353;LWOO Gemengde Lw T & C;0;0;0;0;0;0;1;0;0;0;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO GL lj 3-4;N;Intersect. programma;Dienstverlening & Commercie;3473;VMBO Gemengde Lw D & C;0;0;0;0;37;40;27;21;0;0;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO GL lj 3-4;N;Intersect. programma;Techniek & Commercie;3453;VMBO Gemengde Lw T & C;0;0;0;0;0;0;6;5;0;0;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;23;25;16;15;0;0;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;1;3;0;5;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;1;3;0;0;0;4
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;8;6;10;8;5;8
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;4;0;1;3;0;3
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;2;8;1;6;2;4
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;3;4;0;4;0;9
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;4;1;2;1;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;2;0;3;1;3;4
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;5;5;11;6;4;5
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;0;1;1;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;2;0;0;0
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;2;2
02VA;00;Roelof van Echten College;HOOGEVEEN;Drenthe;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4026;VWO-GYM NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;0;1
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;Brugjaar 1-2;J;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;31;22;35;26;0;0;0;0;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;Brugjaar 1-2;N;N.v.t.;N.v.t.;0023;Ljvb op VMBO-Alle Lw;40;44;46;49;0;0;0;0;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO BL lj 3-4;J;Economie;Handel en Verkoop;2652;LWOO Basisbg Lw LWT Ec H & V;0;0;0;0;0;0;2;0;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO BL lj 3-4;J;Techniek;Bouwtechniek;2611;LWOO Basisbg Lw LWT Tech Bouw;0;0;0;0;2;0;3;0;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO BL lj 3-4;J;Techniek;Metalectro -ISP;2621;LWOO Basisbg Lw LWT Tech ME-ISP;0;0;0;0;0;0;1;0;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO BL lj 3-4;J;Techniek;Voertuigentechniek;2614;LWOO Basisbg Lw LWT Tech Vrtgn;0;0;0;0;0;0;2;0;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO BL lj 3-4;N;Techniek;Bouwtechniek;3011;VMBO Basisbg Lw LWT Tech Bouw;0;0;0;0;0;0;1;0;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO KL lj 3-4;J;Economie;Handel en Administratie -ISP;2462;LWOO Kaderbg Lw Ec HA-ISP;0;0;0;0;7;1;1;2;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO KL lj 3-4;J;Economie;Mode en Commercie;2453;LWOO Kaderbg Lw Ec M & C;0;0;0;0;0;4;0;5;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO KL lj 3-4;J;Intersect. programma;Sport, Dienstverlening en Veiligheid;3332;LWOO Kaderbg Lw SDV;0;0;0;0;5;1;1;1;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO KL lj 3-4;J;Techniek;Bouwtechniek;2411;LWOO Kaderbg Lw Tech Bouw;0;0;0;0;1;0;2;0;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO KL lj 3-4;J;Techniek;Metalectro -ISP;2421;LWOO Kaderbg Lw Tech ME-ISP;0;0;0;0;3;0;1;0;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO KL lj 3-4;J;Techniek;Voertuigentechniek;2414;LWOO Kaderbg Lw Tech Vrtgn;0;0;0;0;9;0;4;0;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO KL lj 3-4;J;Zorg & Welzijn;Verzorging;2431;LWOO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;1;3;1;7;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO KL lj 3-4;N;Economie;Handel en Administratie -ISP;2862;VMBO Kaderbg Lw Ec HA-ISP;0;0;0;0;7;1;11;4;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO KL lj 3-4;N;Economie;Mode en Commercie;2853;VMBO Kaderbg Lw Ec M & C;0;0;0;0;0;10;2;4;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO KL lj 3-4;N;Intersect. programma;Sport, Dienstverlening en Veiligheid;3432;VMBO Kaderbg Lw SDV;0;0;0;0;14;2;11;3;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO KL lj 3-4;N;Techniek;Bouwtechniek;2811;VMBO Kaderbg Lw Tech Bouw;0;0;0;0;2;0;4;0;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO KL lj 3-4;N;Techniek;Metalectro -ISP;2821;VMBO Kaderbg Lw Tech ME-ISP;0;0;0;0;5;0;5;0;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO KL lj 3-4;N;Techniek;Voertuigentechniek;2814;VMBO Kaderbg Lw Tech Vrtgn;0;0;0;0;18;0;15;0;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO KL lj 3-4;N;Zorg & Welzijn;Verzorging;2831;VMBO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;2;19;3;25;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO-MBO2 lj 3-6;J;Zorg & Welzijn;N.v.t.;4231;Borging exp. VM2 LWOO Basisbg. LW ZrgWlz;0;0;0;0;2;9;1;8;0;0;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO-MBO2 lj 3-6;N;Zorg & Welzijn;N.v.t.;4131;Experimentele leergang VMBO Basisbg Lw ZrgWlz - MBO niveau 2;0;0;0;0;0;0;0;0;2;7;0;0
02VA;02;St. Roelof van Echten College;HOOGEVEEN;Drenthe;VMBO-MBO2 lj 3-6;N;Zorg & Welzijn;N.v.t.;4331;Borging exp. VM2 VMBO Basisbg. LW ZrgWlz;0;0;0;0;1;0;0;0;0;0;0;0
02VA;04;St. Roelof van Echten College;HOOGEVEEN;Drenthe;Brugjaar 1-2;J;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;1;0;6;1;0;0;0;0;0;0;0;0
02VA;04;St. Roelof van Echten College;HOOGEVEEN;Drenthe;Praktijkonderwijs alle vj;N;N.v.t.;N.v.t.;0090;Praktijkonderwijs;20;11;8;4;11;10;8;6;10;7;7;7
02VB;00;Ichthus College;KAMPEN;Overijssel;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;0;8;1;7;0;0
02VB;00;Ichthus College;KAMPEN;Overijssel;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;27;27;20;18;0;0
02VB;00;Ichthus College;KAMPEN;Overijssel;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;7;8;4;9;0;0
02VB;00;Ichthus College;KAMPEN;Overijssel;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;8;5;6;0;0;0
02VB;00;Ichthus College;KAMPEN;Overijssel;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;1;4;0;0
02VB;00;Ichthus College;KAMPEN;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;17;20;0;0;0;0;0;0
02VB;00;Ichthus College;KAMPEN;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;8;11;0;0;0;0;0;0
02VB;00;Ichthus College;KAMPEN;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;30;41;0;0;0;0;0;0
02VB;00;Ichthus College;KAMPEN;Overijssel;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;6;1;2;0;0
02VB;00;Ichthus College;KAMPEN;Overijssel;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;2;1;2;0;0
02VB;00;Ichthus College;KAMPEN;Overijssel;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;6;10;7;12;7;11
02VB;00;Ichthus College;KAMPEN;Overijssel;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;0;0;2;2;0;0
02VB;00;Ichthus College;KAMPEN;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;4;6;6;8;1;5
02VB;00;Ichthus College;KAMPEN;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;0;0;0;1;0;0
02VB;00;Ichthus College;KAMPEN;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;4;1;3;4;6;1
02VB;00;Ichthus College;KAMPEN;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;2;5;2;4;3;1
02VB;00;Ichthus College;KAMPEN;Overijssel;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;0;3
02VB;00;Ichthus College;KAMPEN;Overijssel;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4026;VWO-GYM NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;1;1
02VB;01;Ichthus College;KAMPEN;Overijssel;Brugjaar 1-2;J;N.v.t.;N.v.t.;0041;Lj LWOO vb op Bbg Lw;24;21;0;0;0;0;0;0;0;0;0;0
02VB;01;Ichthus College;KAMPEN;Overijssel;Brugjaar 1-2;J;N.v.t.;N.v.t.;0042;Lj LWOO vb op Gm Lw;0;1;1;6;0;0;0;0;0;0;0;0
02VB;01;Ichthus College;KAMPEN;Overijssel;Brugjaar 1-2;J;N.v.t.;N.v.t.;0045;Lj LWOO vb op Bbg/Kbg Lw;0;0;10;13;0;0;0;0;0;0;0;0
02VB;01;Ichthus College;KAMPEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;0;0;37;34;0;0;0;0;0;0;0;0
02VB;01;Ichthus College;KAMPEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0012;Ljvb op VMBO-Gm Lw;0;0;32;43;0;0;0;0;0;0;0;0
02VB;01;Ichthus College;KAMPEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0013;Ljvb op VMBO-Th/Gm Lw;36;36;0;0;0;0;0;0;0;0;0;0
02VB;01;Ichthus College;KAMPEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;0;0;15;31;0;0;0;0;0;0;0;0
02VB;01;Ichthus College;KAMPEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0017;Ljvb op VWO;25;31;16;8;0;0;0;0;0;0;0;0
02VB;01;Ichthus College;KAMPEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0031;Ljvb op VMBO-BBg Lw;3;6;0;0;0;0;0;0;0;0;0;0
02VB;01;Ichthus College;KAMPEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0033;Ljvb op VMBO-Bbg/Kbg Lw;0;0;12;5;0;0;0;0;0;0;0;0
02VB;01;Ichthus College;KAMPEN;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;42;43;0;0;0;0;0;0;0;0;0;0
02VB;02;Ichthus College;DRONTEN;Flevoland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0041;Lj LWOO vb op Bbg Lw;15;9;9;17;0;0;0;0;0;0;0;0
02VB;02;Ichthus College;DRONTEN;Flevoland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0043;Lj LWOO vb op Kbg Lw;0;0;2;0;0;0;0;0;0;0;0;0
02VB;02;Ichthus College;DRONTEN;Flevoland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0044;Lj LWOO vb op Th/Gm Lw;0;0;1;0;0;0;0;0;0;0;0;0
02VB;02;Ichthus College;DRONTEN;Flevoland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0013;Ljvb op VMBO-Th/Gm Lw;31;35;29;23;0;0;0;0;0;0;0;0
02VB;02;Ichthus College;DRONTEN;Flevoland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0017;Ljvb op VWO;57;42;28;35;0;0;0;0;0;0;0;0
02VB;02;Ichthus College;DRONTEN;Flevoland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0031;Ljvb op VMBO-BBg Lw;3;3;6;4;0;0;0;0;0;0;0;0
02VB;02;Ichthus College;DRONTEN;Flevoland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0032;Ljvb op VMBO-Kbg Lw;10;10;8;12;0;0;0;0;0;0;0;0
02VB;02;Ichthus College;DRONTEN;Flevoland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;41;48;31;33;0;0;0;0;0;0;0;0
02VB;02;Ichthus College;DRONTEN;Flevoland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;3;4;0;8;0;0
02VB;02;Ichthus College;DRONTEN;Flevoland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;30;22;18;15;0;0
