BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
17HB;03;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;1;1;2;4;0;0;0;0
17HB;03;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;43;31;14;20;0;0;0;0
17HB;03;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO uitbest. aan VAVO;J;N.v.t.;N.v.t.;4050;LWOO VMBO-TL naar VAVO;0;0;0;0;0;0;0;1;0;0;0;0
17HB;03;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;0;3;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0041;Lj LWOO vb op Bbg Lw;13;18;25;21;0;0;0;0;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0043;Lj LWOO vb op Kbg Lw;5;9;14;8;0;0;0;0;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0031;Ljvb op VMBO-BBg Lw;4;5;7;11;0;0;0;0;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0032;Ljvb op VMBO-Kbg Lw;7;14;16;20;0;0;0;0;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO BL lj 3-4;J;Economie;Administratie;2551;LWOO Basisbg Lw Ec Admin;0;0;0;0;0;0;1;2;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO BL lj 3-4;J;Zorg & Welzijn;Verzorging;2531;LWOO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;0;0;0;1;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO BL lj 3-4;N;Economie;Administratie;2951;VMBO Basisbg Lw Ec Admin;0;0;0;0;0;0;3;1;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO BL lj 3-4;N;Zorg & Welzijn;Verzorging;2931;VMBO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;0;3;0;2;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO KL lj 3-4;J;Economie;Administratie;2451;LWOO Kaderbg Lw Ec Admin;0;0;0;0;3;0;3;3;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO KL lj 3-4;J;Economie;Handel en Verkoop;2452;LWOO Kaderbg Lw Ec H & V;0;0;0;0;5;0;2;0;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO KL lj 3-4;J;Zorg & Welzijn;Verzorging;2431;LWOO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;0;14;0;11;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO KL lj 3-4;N;Economie;Administratie;2851;VMBO Kaderbg Lw Ec Admin;0;0;0;0;11;7;17;10;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO KL lj 3-4;N;Economie;Handel en Verkoop;2852;VMBO Kaderbg Lw Ec H & V;0;0;0;0;11;6;1;0;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Uiterlijke Verzorging;2832;VMBO Kaderbg Lw ZrgWlz Uit Vz;0;0;0;0;3;4;0;0;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Verzorging;2831;VMBO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;6;19;1;6;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO-MBO2 lj 3-6;J;Economie;N.v.t.;4251;Borging exp. VM2 LWOO Basisbg. LW Ec.;0;0;0;0;17;4;0;0;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO-MBO2 lj 3-6;J;Zorg & Welzijn;N.v.t.;4231;Borging exp. VM2 LWOO Basisbg. LW ZrgWlz;0;0;0;0;7;32;0;0;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO-MBO2 lj 3-6;N;Economie;N.v.t.;4151;Experimentele leergang VMBO Basisbg Lw Ec - MBO niveau 2;0;0;0;0;0;0;22;6;25;13;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO-MBO2 lj 3-6;N;Economie;N.v.t.;4351;Borging exp. VM2 VMBO Basisbg. LW Ec.;0;0;0;0;6;3;0;0;0;0;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO-MBO2 lj 3-6;N;Zorg & Welzijn;N.v.t.;4131;Experimentele leergang VMBO Basisbg Lw ZrgWlz - MBO niveau 2;0;0;0;0;0;0;1;24;4;23;0;0
17HB;06;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO-MBO2 lj 3-6;N;Zorg & Welzijn;N.v.t.;4331;Borging exp. VM2 VMBO Basisbg. LW ZrgWlz;0;0;0;0;1;4;0;1;0;0;0;0
17HB;07;SGM Nieuw-West;AMSTERDAM;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0041;Lj LWOO vb op Bbg Lw;28;15;15;11;0;0;0;0;0;0;0;0
17HB;07;SGM Nieuw-West;AMSTERDAM;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0043;Lj LWOO vb op Kbg Lw;11;6;11;6;0;0;0;0;0;0;0;0
17HB;07;SGM Nieuw-West;AMSTERDAM;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0031;Ljvb op VMBO-BBg Lw;0;0;3;0;0;0;0;0;0;0;0;0
17HB;07;SGM Nieuw-West;AMSTERDAM;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0032;Ljvb op VMBO-Kbg Lw;2;2;1;1;0;0;0;0;0;0;0;0
17HB;07;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO BL lj 3-4;J;Intersect. programma;Dienstverlening & Commercie;3371;LWOO Basisbg Lw D & C;0;0;0;0;12;13;8;2;0;0;0;0
17HB;07;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO BL lj 3-4;N;Intersect. programma;Dienstverlening & Commercie;3471;VMBO Basisbg Lw D & C;0;0;0;0;0;1;0;0;0;0;0;0
17HB;07;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO KL lj 3-4;J;Intersect. programma;Dienstverlening & Commercie;3372;LWOO Kaderbg Lw D & C;0;0;0;0;14;3;10;5;0;0;0;0
17HB;07;SGM Nieuw-West;AMSTERDAM;Noord-Holland;VMBO KL lj 3-4;N;Intersect. programma;Dienstverlening & Commercie;3472;VMBO Kaderbg Lw D & C;0;0;0;0;1;4;0;1;0;0;0;0
17HH;00;Haemstede Barger MAVO;HEEMSTEDE;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;51;39;72;42;0;0;0;0;0;0;0;0
17HH;00;Haemstede Barger MAVO;HEEMSTEDE;Noord-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;89;51;66;54;0;0;0;0
17HH;00;Haemstede Barger MAVO;HEEMSTEDE;Noord-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;1;0;1;0;0;0;0
17HH;00;Haemstede Barger MAVO;HEEMSTEDE;Noord-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;3;2;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;53;61;0;0;0;0;0;0;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;0013;Ljvb op VMBO-Th/Gm Lw;24;14;0;0;0;0;0;0;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;95;75;0;0;0;0;0;0;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;56;56;0;0;0;0;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;10;34;8;21;0;0;0;0;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;0;0;75;63;0;0;0;0;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;Brugjaar 1-2;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;58;38;0;0;0;0;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;8;32;4;14;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;50;45;25;38;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;18;42;16;29;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;27;2;13;3;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;0;1;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;3;7;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;50;36;0;0;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;16;16;0;0;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;60;84;0;0;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;60;60;61;57;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;1;1;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;1;1;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;0;2;6;3;15
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;0;1;0;0;1
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;0;0;10;13;7;12
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;0;0;2;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;10;15;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0279;VWO-GYM Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;5;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;0;0;8;19;7;13
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;0;0;0;1;0;6
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;0;0;10;7;15;3
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;0;0;4;2;4;2
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;20;26;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;10;7;0;0;0;0
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;0;0;1;1
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;0;2
17HN;00;Elzendaalcollege;BOXMEER;Noord-Brabant;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4026;VWO-GYM NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;0;1
17HN;02;Elzendaalcollege;GENNEP;Limburg;Brugjaar 1-2;J;N.v.t.;N.v.t.;0045;Lj LWOO vb op Bbg/Kbg Lw;18;21;18;26;0;0;0;0;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;Brugjaar 1-2;N;N.v.t.;N.v.t.;0024;Ljvb op VWO/HAVO/VMBO-Alle Lw;38;57;50;50;0;0;0;0;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO BL lj 3-4;J;Intersect. programma;Dienstverlening & Commercie;3371;LWOO Basisbg Lw D & C;0;0;0;0;5;2;1;0;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO BL lj 3-4;J;Techniek;Bouwbreed -ISP;2523;LWOO Basisbg Lw Tech BB-ISP;0;0;0;0;4;0;3;0;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO BL lj 3-4;J;Techniek;Metalectro -ISP;2521;LWOO Basisbg Lw Tech ME-ISP;0;0;0;0;11;0;8;0;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2541;LWOO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;0;18;2;13;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2641;LWOO Basisbg Lw LWT ZrgWlz ZW-ISP;0;0;0;0;0;0;0;1;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO BL lj 3-4;N;Intersect. programma;Dienstverlening & Commercie;3471;VMBO Basisbg Lw D & C;0;0;0;0;1;1;1;0;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO BL lj 3-4;N;Techniek;Bouwbreed -ISP;2923;VMBO Basisbg Lw Tech BB-ISP;0;0;0;0;0;0;1;0;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO BL lj 3-4;N;Techniek;Metalectro -ISP;2921;VMBO Basisbg Lw Tech ME-ISP;0;0;0;0;4;0;7;0;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2941;VMBO Basisbg Lw ZrgWlz ZW-ISP;0;0;0;0;1;3;1;1;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO GL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2741;VMBO Gemengde Lw ZrgWlz ZW-ISP;0;0;0;0;0;0;0;2;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO KL lj 3-4;J;Intersect. programma;Dienstverlening & Commercie;3372;LWOO Kaderbg Lw D & C;0;0;0;0;2;0;1;0;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO KL lj 3-4;J;Techniek;Metalectro -ISP;2421;LWOO Kaderbg Lw Tech ME-ISP;0;0;0;0;3;0;4;0;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en Welzijn -ISP;2441;LWOO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;1;8;0;5;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO KL lj 3-4;N;Intersect. programma;Dienstverlening & Commercie;3472;VMBO Kaderbg Lw D & C;0;0;0;0;19;3;4;2;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO KL lj 3-4;N;Techniek;Bouwbreed -ISP;2823;VMBO Kaderbg Lw Tech BB-ISP;0;0;0;0;1;0;0;0;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO KL lj 3-4;N;Techniek;Metalectro -ISP;2821;VMBO Kaderbg Lw Tech ME-ISP;0;0;0;0;13;0;12;0;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en Welzijn -ISP;2841;VMBO Kaderbg Lw ZrgWlz ZW-ISP;0;0;0;0;2;19;4;8;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;17;23;13;26;0;0;0;0
17HN;02;Elzendaalcollege;GENNEP;Limburg;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;0;1;0;0;0;0
17HR;00;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0044;Lj LWOO vb op Th/Gm Lw;0;0;1;0;0;0;0;0;0;0;0;0
17HR;00;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;78;92;84;88;0;0;0;0;0;0;0;0
17HR;00;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;35;37;28;47;0;0;0;0
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;104;81;94;89;0;0;0;0;0;0;0;0
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;2;5;4;10;0;0
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;25;17;18;11;0;0
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;9;3;5;5;0;0
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;10;0;11;1;0;0
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;5;4;5;3;0;0
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;1;0;0;0
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;38;19;0;0;0;0;0;0
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;9;23;0;0;0;0;0;0
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;32;29;0;0;0;0;0;0
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;3;2;5;1;7
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;0;0;2;0;1
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;13;8;7;12;11;8
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;1;0;5;1;0;1
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;8;3;1;1;6
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0279;VWO-GYM Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;2;2;1;1;3;3
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;8;11;2;3;0;4
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;1;0;0;0;0;1
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;7;4;4;0;8;0
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;3;2;2;0;0;0
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;11;8;13;6;4;9
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;3;6;4;5;2;5
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;1;0
17HR;02;Interconf Hofstadcollege;'S-GRAVENHAGE;Zuid-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4026;VWO-GYM NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;0;1
